"block","loc","scale","shape"
255,0.00430097438914973,0.00329594058210149,0.290672984408626
256,0.00455121558878073,0.00352749856736392,0.0750013699220483
257,0.00564785284868951,0.00398151837039105,-0.0332134075505355
258,0.00463294869324364,0.00280409913322558,0.272708342118261
259,0.00501167899345044,0.00300578982658762,-0.035491280664013
260,0.00512581234407302,0.0027107506056159,-0.222291017997627
261,0.00602453519551448,0.00264015962535566,0.0230432215798437
262,0.00538763623773542,0.00270061758195489,0.0296776597091541
263,0.00539696111837536,0.00280677616308207,0.122253816032678
264,0.00276179540423518,0.0022638819656656,0.179824013090231
265,0.00281661116150852,0.00251044201047776,0.345575378542717
266,0.00292538287424856,0.00269225008349705,0.401560427048915
267,0.00333176086136154,0.0028984897368794,0.35630419241121
268,0.00297746144888556,0.00249300305195071,0.204853883920708
269,0.00258271563213555,0.00183880669504081,0.556628443171974
270,0.00432429667586651,0.00311570754430954,0.0065138736208183
271,0.00339536671764802,0.00239426992685227,0.214437643247382
272,0.00357755663409115,0.00245200331992853,-0.00806952913981475
273,0.00403184597964659,0.00263674188797035,0.150072437179479
274,0.00358644548679717,0.00202190358555959,0.361140032641667
275,0.00388948039375308,0.00220073615958839,0.14190638192789
276,0.00421530678164884,0.00281435394808051,0.120309767441747
277,0.00495593624316609,0.00373298962997418,-0.000627011501317802
278,0.00403748342337241,0.00288317486140605,0.0632456878125768
279,0.00426735417782843,0.00310998945144873,0.277978344534063
280,0.00359336551664413,0.00243783095548707,0.200752677723982
281,0.00405559823707463,0.00290646098126834,0.241451280088941
282,0.00513089565902523,0.0032688429151019,0.0801549947620702
283,0.0046509800502868,0.00295344336389567,0.123647668353285
284,0.00442677257084924,0.00246632161916375,-0.0400654535598727
285,0.00482645233467103,0.00212410228641068,0.0739952943788928
286,0.00475301157197913,0.00264778711550911,0.0282310301860195
287,0.00593345820877447,0.00309258580590213,0.0383128851397214
288,0.00247128453145487,0.00177123205412991,0.442016353454705
289,0.00286504474582568,0.00236031125701524,0.324018757741518
290,0.00245233333836915,0.00215795130446851,0.347303442665269
291,0.00268858529892972,0.00230682415584902,0.235658962741601
292,0.00263057638418814,0.00232351750426636,0.329452596179924
293,0.00257808808734776,0.00206836494615981,0.266275997654409
294,0.00317231941660955,0.00260703395681358,0.325869441626846
295,0.00318064490043613,0.0024504718825682,0.259299575065189
296,0.00366364220397274,0.00220731545421785,0.286308288002708
297,0.00412673459960502,0.00260691394850508,0.123744382407926
298,0.00408685749545423,0.00272927115507343,0.139345531223051
299,0.00360148450802493,0.00218681072483192,-0.0217696366185456
300,0.00385057498374229,0.00277022332317613,0.104007677991924
301,0.00493485024262644,0.00404536954263761,0.15560748321786
302,0.00425883450656093,0.0031772770124184,-0.0130052754362574
303,0.00343985325242179,0.00251280249512635,0.00475737621786633
304,0.00387254060758757,0.00303231416231156,0.263025480132709
305,0.00413448746457049,0.00281926224054712,0.0486323867685226
306,0.00542523507081315,0.00354386915480247,-0.219753471336903
307,0.00427952035650642,0.00263763254294815,0.110440058887484
308,0.00373090052434581,0.00239409767193927,0.357648694475857
309,0.00422556481087474,0.00257343511301171,0.167981029478947
310,0.00534349732846012,0.00294541786843173,0.191234075181947
311,0.00506207052133408,0.0025032546463917,-0.157416556801944
312,0.00250305237538167,0.00235734153940884,0.510506708418637
313,0.00232185014166832,0.00197281707999162,0.404455576534074
314,0.00199229867927624,0.00178504354264434,0.414817985237923
315,0.00243033915161961,0.00229335415443679,0.349409680311071
316,0.00272331420405842,0.00235463675660138,0.131066466381106
317,0.00239761868713465,0.00206402774078363,0.399538516115947
318,0.00310673751835186,0.00245688296087345,0.347848507969649
319,0.00336758793673152,0.00260590820735991,0.23947998782181
320,0.00292751662376812,0.00219991637706557,0.214405784810681
321,0.00418350415329229,0.00276470432528605,0.165438378796488
322,0.00418332202072213,0.0029083946798483,0.0869846946044743
323,0.00361152969252392,0.00267837110485615,0.250376228640988
324,0.0037357545524682,0.00280051720947867,0.200338939990994
325,0.00412969850603753,0.00293750036786575,0.0309880216777463
326,0.00415563485222532,0.00289716170975104,0.0154479728076987
327,0.0034059820237208,0.00214268785037261,-0.0263916343221649
328,0.00359788565924132,0.00286973326763569,0.23049570381059
329,0.00413387246779409,0.00344047980747302,0.20786315607946
330,0.00377651279800919,0.00275205005826117,-0.115563999830236
331,0.00406448480533646,0.00278244587874893,0.0906718383760722
332,0.00373509776593362,0.00246821033714213,0.1838872309576
333,0.00365868464720565,0.00245451165584404,0.204573959099411
334,0.00527565570915634,0.00315517120380091,0.0260339288963026
335,0.00520627914931605,0.00264098244862505,-0.0111070421284973
336,0.00256676095303549,0.00208917641376992,0.148413418193953
337,0.00257241948714595,0.00231309411132876,0.379507966618139
338,0.00248852577962553,0.00208843779269528,0.328304300859223
339,0.00236194301044369,0.00183854344831219,0.139560540568718
340,0.00229336404744186,0.00181447770838558,0.177826995934832
341,0.00206208881787176,0.00179649509758663,0.377398349827271
342,0.00296820403223241,0.00221355949148662,0.200777717485687
343,0.00262354717325678,0.00234552022170634,0.362887816648561
344,0.00227393905713351,0.00181849576782173,0.237369491871723
345,0.00304917292161951,0.00244578770747175,0.234202982283037
346,0.00327345332153088,0.00248240332558466,0.241976600473824
347,0.0038418838592512,0.0026641272416844,-0.0338770834911557
348,0.00332534037675552,0.00226381360396036,0.133243548851346
349,0.00388801636663333,0.0023090102518349,0.11809086047146
350,0.00360574268158086,0.00251449988262107,0.210503165326253
351,0.00305423290494062,0.00200670589749651,0.287596314447452
352,0.00371034607007899,0.002616338603316,0.201049294902531
353,0.00418190201606443,0.00311187985695595,0.089272994094257
354,0.00376907384857027,0.00272178552263632,0.250731542002384
355,0.00354653933581408,0.00260679521658478,0.236017217357574
356,0.00356639050684526,0.00297363447052129,0.438674997739339
357,0.00377086124173416,0.0026797593114451,0.142016208288542
358,0.00470731993614797,0.00303349570996913,0.175136949435511
359,0.00501521851556866,0.0023531142610309,-0.133593344523292
360,0.00242526204998082,0.00207324841543488,0.139764825348874
361,0.00246534452186377,0.00234282293264797,0.31284669907024
362,0.0030150928637316,0.00268145145396524,0.158727317579726
363,0.00214242419203858,0.00160021999013527,0.341345214931231
364,0.00238194663408833,0.00190594309459803,0.250573689768291
365,0.00258325064433762,0.0021668427504187,0.367384155568235
366,0.00233111987928679,0.00210293144119631,0.359048162468919
367,0.00251667762551793,0.00223429523447533,0.385609821475688
368,0.00239247092246052,0.00236316421525627,0.516949444628536
369,0.00267359885670571,0.00267941923733977,0.41449023587009
370,0.00359395071664486,0.00301516266696511,-0.0492218279020408
371,0.00350561473953231,0.00279994267533595,0.259154905972869
372,0.00307632546970225,0.00276741394246265,0.344979754895606
373,0.00311301003156402,0.00220021865498827,0.15572154730566
374,0.00313705148643288,0.00215749575139168,0.132168491117547
375,0.00338951803448784,0.00209508081260975,-0.0450760129588399
376,0.00360784020078335,0.00262488289046139,0.162141123363533
377,0.00364066648443529,0.00246223026635721,0.397629183509876
378,0.00388873849257648,0.00238320194192391,0.223449210373679
379,0.00323424295188706,0.00266621424232761,0.30398028677597
380,0.00270737941582914,0.00223766219218848,0.406446623070429
381,0.00350716638948401,0.00254907449876627,0.0963276654555927
383,0.00393691880690105,0.00257155837535063,0.19559009852778
384,0.00271960550264939,0.00237183682544043,0.25457738858191
385,0.00284667500422307,0.0022596073710596,0.135508745710188
386,0.00382947028656751,0.00275980223565698,-0.23573582685086
387,0.00294331367493241,0.00201292415183287,0.136017228089971
388,0.00264578157198554,0.00174058726159947,0.171332004559263
389,0.0033874837031991,0.00249517247666008,0.0848285290250457
390,0.00257194118580273,0.00216819275148532,0.416694288213235
391,0.002034597692107,0.00183315019447873,0.400344827803326
392,0.00189478765796486,0.00158760588776289,0.392812130173941
393,0.00188893885677809,0.00182809301216777,0.498597742235825
394,0.00329632385895465,0.0023318539496687,0.184853862414205
395,0.00333097661558814,0.00234819805573783,0.224993450196758
396,0.0030982539506371,0.00257499989449746,0.156637235806481
397,0.00248200965812588,0.00199526178693383,0.232308219171183
398,0.00311475106487098,0.0021602703567075,0.17750434594069
399,0.0034574852804384,0.002720314654745,0.188749898170881
400,0.00359065072275711,0.00303937661800896,0.33199886576352
401,0.00320902568386603,0.00230149705902026,0.246347916100119
402,0.00319862490649972,0.00224607982439472,0.210528011383039
403,0.00355349644178778,0.00278140673441735,0.188153866298772
404,0.00395940988255285,0.00256493539454327,-0.0384981174485706
405,0.00387632428824414,0.00299976473562133,0.274066544299757
406,0.00314236040094519,0.00243844850432438,0.393808104249644
407,0.00390429149433318,0.0025942154024147,0.208725806532252
408,0.00231193909496,0.00197918928219699,0.465989032611007
409,0.00298885251303503,0.00224876380183893,0.176675606960959
410,0.00345195025473399,0.00267560219738609,0.179114130036401
411,0.00370817602620197,0.00274277770907648,0.0104191634662272
412,0.00330410385359013,0.00246258059472905,0.389111202811804
413,0.00304587580748438,0.00223766011095254,0.334785480016507
414,0.0030458604777895,0.0022486375057802,0.0868051413202127
415,0.00326012101545556,0.00273857785465156,0.19828178661571
416,0.00160949936431326,0.00159485899080155,0.591739704962121
417,0.00222890700003366,0.00193761289394691,0.185134139020017
418,0.00307873659359855,0.00264681854897124,0.260278069578672
419,0.00453143866436615,0.00377818985003954,-0.0178267000905889
420,0.00355488378136878,0.00269502037790928,0.108645539036698
421,0.00292209163230529,0.0019636210580696,0.141067765345875
422,0.00248060602845647,0.0019181970193015,0.329709000764714
423,0.00337852406030901,0.00275943344404004,0.521721865154061
424,0.00380044324602088,0.00290150625923553,0.31838289529234
425,0.00416493319291002,0.00264369777230816,-0.104303328289457
426,0.00359629694570436,0.00254621918213644,0.0387410100303032
427,0.00350512139178142,0.00280755449604361,0.0449634207603874
428,0.00407990411911358,0.00268595421662682,0.0493568700418856
429,0.00415370560897324,0.00267732088147951,0.0197843479681963
430,0.00390991898305787,0.00293744683443926,0.380914593867939
431,0.00403638798837918,0.00251227511899328,0.433769856802157
4,0.00299722888257003,0.00143681118261383,0.168824611613366
32,0.00362803106957053,0.00216978882549615,0.0372188114243064
33,0.00362232633088039,0.00220626129333535,0.0425778388426681
50,0.00278191809589243,0.00218949908503011,0.081461160869803
230,0.00448779665946347,0.00219720006920347,0.0748220017707312
382,0.00358025747163477,0.00244269692206429,0.135489720427747
