"block","loc","scale","shape"
60,0.00271394026873938,0.0014595138704153,-0.152079441650939
61,0.00276473755579509,0.00123894535061138,0.0212420793838239
62,0.00246095259699484,0.0012855570374264,0.278010454705437
63,0.00269505914221973,0.00129373171811964,0.0731447199962323
64,0.00273894613653589,0.00138563405148853,0.0816346909308643
66,0.00259110208707534,0.000877059115377778,0.154423492956895
68,0.00317836200428402,0.00110259365166734,0.205809683177876
71,0.00328503038026645,0.0011255427870333,0.158534251439899
75,0.00297530628809399,0.00134529285784607,-0.0235799456235646
76,0.0027273839450018,0.00088713150661325,0.424020988181404
77,0.00284192900287128,0.00151676681765348,0.245650344697169
78,0.00278032741002972,0.00138577449065614,0.0629437411764739
79,0.00277059064429103,0.00155185702829649,0.176182004518605
82,0.00293837317234668,0.00125927076149057,0.0751913493052918
83,0.00367034394927073,0.00123117588896903,0.148615187174544
84,0.00243674649551203,0.00123878408223068,0.172548961392238
85,0.0027798381130696,0.00171740624614219,-0.0792887096893659
86,0.0023938115899147,0.00111403808499434,0.213022903428021
88,0.00216984229416942,0.00130145499399574,0.253119129470328
89,0.00323959079720617,0.0017866365245502,0.11279899657882
92,0.00242935793852593,0.00120361267249219,0.119700722371358
93,0.00261278351990537,0.000888450888487001,-0.0210836486548714
94,0.00266375469525236,0.0011638379041252,0.375389002008646
95,0.0032300626093615,0.00147440946900734,0.107011398193602
97,0.00216233870539546,0.00131655581410693,0.338690431167097
98,0.00295568306120968,0.00173218257942522,0.0079579681860506
99,0.00283898806421419,0.00152447079013534,-0.0957473967556548
100,0.00236891524776031,0.00136239716136016,0.0971800563290707
102,0.00307813013205375,0.00149273857479617,0.167502817714858
105,0.00277883459037144,0.00137278581098138,0.0984304166585628
106,0.00285113431724218,0.00169498279930986,0.314447079567027
107,0.00324435732340689,0.00168111273597865,0.198026117497238
103,0.00256544975106235,0.00117430794496818,0.048524566540299
