"block","loc","scale","shape"
84,0.0023404625768895,0.00188540783836397,-0.0229405156441318
85,0.002084254202114,0.00152872209449527,0.172477664415944
86,0.00186756447171178,0.00142098654668046,0.302932553918078
87,0.00222615993928426,0.00178124549304486,0.335856893568807
88,0.00262235897875883,0.00219717189426913,0.00959861278867755
89,0.00272055416163606,0.00195667998849529,0.187298792556513
90,0.00299566721948895,0.0019686631752836,0.111037872877343
91,0.00267034733208645,0.00158929533663085,0.131905715839311
92,0.00339887182316907,0.00220262877769213,0.103926116359239
93,0.00273798030360483,0.00196281486692486,0.33467416468506
94,0.00277197293966953,0.00199633888814273,0.2236190418043
95,0.00337866290945755,0.00191627687753745,0.0804390966864713
96,0.00236533625221746,0.0018000846836867,0.0341942633109515
97,0.00307397864823549,0.00208257275257537,-0.0328849046255876
98,0.00263529446498407,0.00192902509063799,0.174052696623722
99,0.00238200242709848,0.00182627191580982,0.214605736724183
100,0.00164549933098011,0.00144986509558608,0.404290107321613
101,0.00307918137578347,0.00226075329916728,0.0381248046389782
102,0.00250959054061717,0.00167495000099767,0.0248427339973951
103,0.00279678183065129,0.00204958339172365,0.237675915892189
104,0.00271036998606341,0.00189982646963762,0.381339015680168
106,0.00317893730988447,0.00199924087594869,0.030847575437556
107,0.00272444063708089,0.00186821079445283,0.432158355202044
64,0.00311147983921512,0.00211166073049805,0.0426827175424678
105,0.00294853853926887,0.00206112130488028,0.0242291914791097
