"rlat","rlon","loc","scale","shape"
-1.2,-1.92,0.00256593980683485,0.00191943757620293,0.216125367363397
-1.2,-1.9,0.00204822583399229,0.00190706064138924,0.464762584669669
-1.2,-1.88,0.00192954539366383,0.00199535110721532,0.554859297733396
-1.2,-1.86,0.00211565363890545,0.00206947305883576,0.499492139004141
-1.2,-1.84,0.00257759457185552,0.00232590718528635,0.426550518635759
-1.2,-1.82,0.0035488313816498,0.00280528226185681,0.0254514806705332
-1.2,-1.8,0.00397377548920183,0.00292517254307194,0.0142263646915809
-1.2,-1.78,0.00436347585903061,0.0035506251581951,0.0735200304642831
-1.2,-1.76,0.00411046091306618,0.00320579281590761,0.0977375310800807
-1.2,-1.74,0.00338651427710208,0.00290354329408728,0.229404412583504
-1.2,-1.72,0.00360348953242624,0.00349356344277365,0.271880613254817
-1.2,-1.7,0.00393963072418974,0.00392332186144769,0.166763933262566
-1.2,-1.68,0.00330529716795944,0.0030630567416693,0.312011922320904
-1.2,-1.66,0.0035717613668437,0.00294916358203558,0.171802952614126
-1.2,-1.64,0.00356274961536582,0.0028268726906693,0.205640589014285
-1.2,-1.62,0.00373365246463901,0.00316106785993937,0.186901382536681
-1.2,-1.6,0.00432884990638799,0.00350175264770532,0.257446937945303
-1.2,-1.58,0.00605459126703683,0.00447466267896288,0.124352059016987
-1.2,-1.56,0.00609579316896082,0.00443124399216623,0.189135974622551
-1.2,-1.54,0.00630144216963603,0.00357659492209094,0.0183820480457436
-1.2,-1.52,0.00540111216055171,0.00368851905149057,0.276194598365304
-1.2,-1.5,0.00512289985874725,0.00406279824014855,0.35537398658944
-1.2,-1.48,0.00529915228927101,0.00465881895998296,0.36190304471998
-1.2,-1.46,0.00540078236416745,0.00447128369168672,0.186006059836245
-1.2,-1.44,0.0058568891258149,0.00455945573491463,-0.114719992214025
-1.2,-1.42,0.00472444823185499,0.0040435126064861,0.214862878122209
-1.2,-1.4,0.00431849791352911,0.00391757584919364,0.185995118237325
-1.2,-1.38,0.00472283802347877,0.00365954949777532,-0.166833248011752
-1.2,-1.36,0.00431064903335988,0.00371381668119769,0.0763999109188189
-1.2,-1.34,0.00465822489962429,0.00407733562845724,-0.149898746212974
-1.2,-1.32,0.00453314793331566,0.00385509855215045,-0.160856694545585
-1.2,-1.3,0.00424500728008922,0.00378277686171452,0.0640835436214952
-1.2,-1.28,0.00477848998219521,0.0040883441599965,-0.00156761749901785
-1.2,-1.26,0.00390708528578579,0.00375965706377497,0.153692872869568
-1.2,-1.24,0.00352977701848203,0.0037207752832721,0.121583262077066
-1.2,-1.22,0.0014959803896935,0.00201438014849287,0.895856056365877
-1.2,-1.2,0.0018013052937628,0.00232699149472881,0.699411605649384
-1.2,-1.18,0.00264613699461894,0.00281688179483324,0.371043487146306
-1.2,-1.16,0.00259793714907569,0.00276034479356141,0.465809739791289
-1.2,-1.14,0.00228442232082437,0.00243297299672284,0.559763827627717
-1.2,-1.12,0.00301316768386318,0.00281365513976899,0.206423345082658
-1.2,-1.1,0.00281217385418307,0.00278710965948681,0.241882861676049
-1.2,-1.08,0.00198018900108735,0.00237292763418859,0.585086404178379
-1.2,-1.06,0.00163008868356794,0.00210322666141349,0.81822368973247
-1.2,-1.04,0.00140629622045136,0.00202944708186563,0.967474129211843
-1.2,-1.02,0.00104969729144735,0.00159776280637226,1.02247912690084
-1.2,-1,0.000658535670164864,0.00115958624866683,1.4374745875711
-1.2,-0.98,0.00119690447320154,0.0016881954471888,0.83568079018124
-1.2,-0.96,0.00117358189888678,0.00172530687170037,0.952889255257318
-1.2,-0.94,0.00122408893075849,0.00176555065221975,0.947263191366185
-1.2,-0.92,0.00166980689756415,0.00203261009139634,0.522684016226036
-1.2,-0.9,0.00203428547527612,0.00253977336277367,0.582148440072418
-1.2,-0.88,0.00217073944981518,0.00262690046590172,0.530401681957192
-1.2,-0.86,0.00167797491853405,0.00221547271547925,0.767262592287623
-1.2,-0.84,0.00185287702540312,0.00242604528984037,0.617916434705147
-1.2,-0.82,0.00202747557447051,0.00263756813478498,0.54615562069295
-1.2,-0.8,0.00240112256588826,0.0030399287732312,0.462370255671081
-1.2,-0.78,0.00136314471835328,0.00218466242929148,1.16010261920144
-1.2,-0.76,0.00077388840308885,0.00146833164674147,1.6818677744677
-1.2,-0.74,0.000913303082742694,0.00147157394359821,1.40862206736343
-1.2,-0.72,0.00114090956297002,0.0015789130501176,1.01933658217095
-1.2,-0.7,0.0011371534604296,0.0015241682078589,0.967790419049877
-1.2,-0.68,0.0011502369773129,0.001554558225908,1.0682167168577
-1.2,-0.66,0.0015846405334077,0.00207603340813696,0.877645611391127
-1.2,-0.64,0.0013745724997492,0.00201265756384308,1.08146903997042
-1.2,-0.62,0.00119201271811899,0.00185466844009858,1.13297289208397
-1.2,-0.6,0.0014752424392262,0.00218678173523545,1.00811215126843
-1.2,-0.58,0.00219882123582159,0.00290140182196081,0.677020906748141
-1.2,-0.56,0.0025612685027881,0.0030257572750341,0.345252844320359
-1.2,-0.54,0.00213538094395368,0.00270703299407862,0.521423112773435
-1.2,-0.52,0.00185283334600594,0.00202818996317789,0.422427413340858
-1.2,-0.5,0.00157439265793274,0.00192024378036182,0.549093165208336
-1.2,-0.48,0.00136749928362683,0.00186940186357785,0.90531383352612
-1.2,-0.46,0.0025341280793384,0.00299682330808832,0.344038979711026
-1.2,-0.44,0.00318589663745698,0.00354230154162015,0.278122430751701
-1.2,-0.42,0.0021905130069391,0.002689515843199,0.593480786291487
-1.2,-0.4,0.00105841716113156,0.00174211960873171,1.32145426488573
-1.2,-0.38,0.00212653279853145,0.00264212242555468,0.763762348182373
-1.2,-0.36,0.00296094792081554,0.00316214374469054,0.366048425669722
-1.2,-0.34,0.00303002777661458,0.00295039549266066,0.216006266861922
-1.2,-0.32,0.0019937776277565,0.00259277437932195,0.735048641005887
-1.2,-0.3,0.00109057468375435,0.00193415445925184,1.60797729307405
-1.2,-0.28,0.00237698467074748,0.00292469208114236,0.710498570053733
-1.2,-0.26,0.00296016402713772,0.00306523586224209,0.392429864029517
-1.2,-0.24,0.0037362702505639,0.00323825419437827,0.230470097491149
-1.2,-0.22,0.00377616485338512,0.00311860492120748,0.263285605460659
-1.2,-0.2,0.00352364105799491,0.00343624408666242,0.420377132126534
-1.2,-0.18,0.00345859382525509,0.00336318346360049,0.440272903619199
-1.2,-0.16,0.00331628705623082,0.00297363139483704,0.321853900018039
-1.2,-0.14,0.00331078145839065,0.00289408906476357,0.293757063124851
-1.2,-0.12,0.00347051527284652,0.00304804463431211,0.224420962874364
-1.2,-0.1,0.00327930908228214,0.00312448239681863,0.391183577624699
-1.2,-0.08,0.00485924036904037,0.00434904075496939,-0.0806006375155644
-1.2,-0.06,0.00400786189584214,0.00424162472927428,0.325302044662444
-1.2,-0.04,0.00352502706175834,0.004154639915637,0.580622971364469
-1.2,-0.02,0.00322307101464723,0.00372229205952103,0.605573341469005
-1.2,0,0.00306658229134426,0.00329352449808942,0.471164847164259
-1.2,0.02,0.0023515790745495,0.00273401763636287,0.6716621341946
-1.18,-2.84,0.0012498688629991,0.001980375862682,1.20699223444134
-1.18,-2.82,0.0016235750347358,0.00227334035060269,0.835201502732701
-1.18,-2.8,0.0015364524110786,0.0020999533789573,0.797569563442466
-1.18,-2.78,0.00135851029491318,0.00190870238939794,0.929859302782298
-1.18,-2.76,0.00193353432005996,0.00240185894549739,0.585132557989073
-1.18,-2.74,0.00173040785116662,0.00210272450778945,0.616283329971332
-1.18,-2.72,0.00170913018671988,0.0020241332251399,0.612830075344819
-1.18,-2.7,0.00189624218202103,0.00227138166335887,0.671726162468028
-1.18,-2.68,0.00185149395226915,0.0022781166677775,0.84422926827977
-1.18,-2.66,0.00205312588513029,0.00254012752272747,0.710574362097723
-1.18,-2.64,0.00230794772067429,0.00267884168431206,0.510081574475591
-1.18,-2.62,0.00246174251645718,0.0027201201269194,0.376069926584085
-1.18,-2.6,0.0024609603091343,0.00247468000470468,0.176554834288367
-1.18,-2.58,0.0023614406937864,0.00233830542751508,0.330912478690294
-1.18,-2.56,0.0027647524355708,0.0026852554294824,0.394647520729117
-1.18,-2.54,0.00292035395453417,0.00295401745151236,0.463014357851435
-1.18,-2.52,0.00337671430394815,0.0033486549132026,0.286170123939726
-1.18,-2.5,0.00340439766552975,0.0032095820804789,0.418353922384297
-1.18,-2.48,0.00391265950678644,0.00332310221326908,0.23397292237934
-1.18,-2.46,0.00337358580569609,0.00235978470946802,0.540854942343
-1.18,-2.44,0.00344289760891183,0.00261298960548303,0.54563872179103
-1.18,-2.42,0.00316828149301707,0.00291110423979192,0.534680965159113
-1.18,-2.4,0.00326270395293425,0.00276268487842418,0.574251288162679
-1.18,-2.38,0.00361249531406159,0.00300756922803716,0.362499555521839
-1.18,-2.36,0.0044264729482275,0.00305840711418502,0.118440569060221
-1.18,-2.34,0.00405890467710253,0.00307487283066201,0.358914223083746
-1.18,-2.32,0.00383754702522307,0.00278639848061191,0.390853601226846
-1.18,-2.3,0.00364136358418981,0.00220456941674594,0.269579935730963
-1.18,-2.28,0.00400623634345786,0.00212505882625134,0.180940524775643
-1.18,-2.26,0.0042090717286473,0.00227989603557389,0.387917933855203
-1.18,-2.24,0.00420636176387885,0.00288443289985971,0.054874765127632
-1.18,-2.22,0.00389694482631656,0.0025781174835063,-0.00993938328579027
-1.18,-2.2,0.00392078990917063,0.00256760211856273,-0.0233325975181202
-1.18,-2.18,0.00347899158857816,0.00228471285487719,0.148188871770549
-1.18,-2.16,0.00346210936368532,0.00233456679404802,0.133254175816761
-1.18,-2.14,0.00337728806987598,0.00224245077454892,0.121730522463201
-1.18,-2.12,0.00377924475597905,0.00266667768180705,0.088718582685753
-1.18,-2.1,0.00341282456384522,0.00269001936315978,0.157423720562028
-1.18,-2.08,0.00335373919645445,0.00279358178593055,0.213804064323208
-1.18,-2.06,0.0038543686195828,0.00285019453051281,0.0970062185100859
-1.18,-2.04,0.0033346679797704,0.00257060866712658,0.225709135799791
-1.18,-2.02,0.00366566495987106,0.00272778276180525,0.206380641348554
-1.18,-2,0.00363368507715927,0.00288951244737262,0.244737100268743
-1.18,-1.98,0.00355056020205236,0.00294585580302535,0.276176251748748
-1.18,-1.96,0.00341637800701453,0.00278205090071911,0.355936759184612
-1.18,-1.94,0.00351865918215221,0.00247199051079125,0.107765932029123
-1.18,-1.92,0.00290364265359879,0.00216825083523823,0.130555102727433
-1.18,-1.9,0.00216184707794315,0.0021100120656625,0.372111636786862
-1.18,-1.88,0.00212056199928402,0.00214542080361028,0.451994845013775
-1.18,-1.86,0.0021601708075107,0.00206905530513703,0.611524683748108
-1.18,-1.84,0.00265384625130985,0.00235043432048036,0.537763458367589
-1.18,-1.82,0.00353619084912656,0.00257500003758249,0.244055626449488
-1.18,-1.8,0.00408337179637061,0.00289692106347572,0.124216131733819
-1.18,-1.78,0.00444346017510574,0.00316392129412056,0.148132747766563
-1.18,-1.76,0.00423435085791344,0.00334214610327454,0.213984841689614
-1.18,-1.74,0.00382623273008708,0.00268428608156464,0.18360224140697
-1.18,-1.72,0.00370539552958265,0.00316515656379921,0.125684162285513
-1.18,-1.7,0.00358808828121574,0.00327638782592139,0.25685875128232
-1.18,-1.68,0.00334764852895824,0.00316457292668198,0.364127043485535
-1.18,-1.66,0.00428756443976893,0.00326833126744332,0.0707158922701371
-1.18,-1.64,0.0043046452233453,0.00315892766176278,-0.0210066792006535
-1.18,-1.62,0.00386437439160706,0.00301767726169551,0.173555825283308
-1.18,-1.6,0.00390471930947287,0.00349613469039753,0.358924020714545
-1.18,-1.58,0.00555663165925544,0.00395850429173001,0.166119561124833
-1.18,-1.56,0.00583377923554812,0.00394576562608638,0.112997397362192
-1.18,-1.54,0.00578068612275728,0.00406274195679594,0.231752950022514
-1.18,-1.52,0.00604233545940916,0.00426608091094023,0.162433485392599
-1.18,-1.5,0.0054338170566701,0.00376202409887755,0.199254964924714
-1.18,-1.48,0.00589197023966872,0.004593385041907,0.191181256248921
-1.18,-1.46,0.00536382561936782,0.00469492891716936,0.169770946739493
-1.18,-1.44,0.00517254659400299,0.00408786129376674,0.0804380829583863
-1.18,-1.42,0.00548816980413594,0.00447033938631579,-0.222905314107358
-1.18,-1.4,0.00362146286347092,0.00345809398913002,0.355926203788256
-1.18,-1.38,0.00408462061514874,0.00352882356498424,-0.00375845610684785
-1.18,-1.36,0.00483014245369923,0.00388207642666488,-0.201021735980709
-1.18,-1.34,0.00433752134219723,0.0038711835430553,0.0932287568513404
-1.18,-1.32,0.00406923563719014,0.003777009486138,-0.0805358564604018
-1.18,-1.3,0.00430614060995536,0.00374585169179529,-0.124165007024452
-1.18,-1.28,0.00353037929521798,0.00339969477282193,0.461025936963135
-1.18,-1.26,0.00292908078422495,0.00284430050762797,0.645070328607957
-1.18,-1.24,0.00290986563398942,0.00307808396058598,0.49247700161705
-1.18,-1.22,0.00212466653196635,0.00258126410721562,0.759995927637036
-1.18,-1.2,0.00255124411129099,0.00279158424078085,0.529394066809176
-1.18,-1.18,0.00314480894308164,0.00280782200537984,0.210567306554628
-1.18,-1.16,0.0037515308774166,0.00332602319622461,0.141576839204683
-1.18,-1.14,0.00301854426837357,0.00310905954944443,0.418206539942018
-1.18,-1.12,0.00328543178654815,0.00316251314155426,0.197743238380483
-1.18,-1.1,0.00371790736321154,0.0033873207874854,-0.036759130761187
-1.18,-1.08,0.00270099348636861,0.0029693603570649,0.34899562743862
-1.18,-1.06,0.00179691627561298,0.00222348978961124,0.664734448470794
-1.18,-1.04,0.00190136554919448,0.00245946589150796,0.713500066448952
-1.18,-1.02,0.00151716910102768,0.00205654264860316,0.778456189548132
-1.18,-1,0.000773983866453226,0.00131182528086127,1.2788863861478
-1.18,-0.98,0.000659704600111651,0.00115151174412746,1.41772333476305
-1.18,-0.96,0.000784883547329704,0.00128015018168816,1.27779400118194
-1.18,-0.94,0.00122384477352942,0.00172686105630304,0.868444084433382
-1.18,-0.92,0.0015104579293725,0.00201597499035717,0.712149366834053
-1.18,-0.9,0.00235746680453985,0.00291671102473152,0.499568684110051
-1.18,-0.88,0.00218820882080172,0.00269373934759841,0.595821904871968
-1.18,-0.86,0.00209885721573855,0.00255140111317416,0.650951672947974
-1.18,-0.84,0.00194483360578788,0.00232113264549942,0.473743043389655
-1.18,-0.82,0.00189184850828686,0.00236336809404361,0.42380644547436
-1.18,-0.8,0.00264238111606229,0.00301650614398184,0.2060962260366
-1.18,-0.78,0.00190173674663948,0.00251186212455782,0.666778582436083
-1.18,-0.76,0.00145713033603261,0.00203412619913321,0.871870352286815
-1.18,-0.74,0.0016045002125772,0.00201930586695055,0.73233624401385
-1.18,-0.72,0.00170016936085037,0.00206325930147723,0.638438591529963
-1.18,-0.7,0.00123085846031896,0.00164576718569775,0.956480711821531
-1.18,-0.68,0.00151417693389512,0.0020735126184961,0.983165791936865
-1.18,-0.66,0.0017675225720489,0.00244424540811518,0.915960937530347
-1.18,-0.64,0.0016930161691608,0.00240795195701364,0.958330072496726
-1.18,-0.62,0.00156949596219903,0.00225237811036671,0.972794923808654
-1.18,-0.6,0.00213064552571561,0.00268203700258738,0.674308535559727
-1.18,-0.58,0.00289019458319895,0.00346051166255465,0.485540685665755
-1.18,-0.56,0.00341795571640481,0.00367525071204096,0.182347201960804
-1.18,-0.54,0.00120892235617779,0.00200804230785408,1.32276740799012
-1.18,-0.52,0.00150496415579716,0.00207480835908717,0.916376292664668
-1.18,-0.5,0.002232148913688,0.00255583521492565,0.451752468444819
-1.18,-0.48,0.00214304345482035,0.00245925353850432,0.480911423337316
-1.18,-0.46,0.00270883987703136,0.00304881950821512,0.284827653163923
-1.18,-0.44,0.00336852808354876,0.00361807583083179,0.0797874534827906
-1.18,-0.42,0.00191358322839557,0.00258966110402748,0.78856964514269
-1.18,-0.4,0.000957484668241941,0.00165592828704704,1.49820616121432
-1.18,-0.38,0.00192908668455055,0.00251785290453157,0.845517742872085
-1.18,-0.36,0.00286662140602245,0.00314241243716701,0.518350691973652
-1.18,-0.34,0.00281245246025752,0.00323474781965831,0.409275405278507
-1.18,-0.32,0.00170121573964605,0.00253490953604447,1.06148296762702
-1.18,-0.3,0.00124910306827321,0.00207630979423426,1.40804857988791
-1.18,-0.28,0.00206973576134796,0.00266282616058084,0.915423802429817
-1.18,-0.26,0.00265702073935236,0.00304705860800354,0.576268074280842
-1.18,-0.24,0.0032423575584479,0.00319845044849896,0.280499723487982
-1.18,-0.22,0.0033901448835745,0.00314675688260886,0.331870348339467
-1.18,-0.2,0.0031125300527409,0.00327700769838662,0.418351068020669
-1.18,-0.18,0.0029803529311499,0.00317121402133827,0.463886314613082
-1.18,-0.16,0.00332817707154627,0.0035168282072877,0.305752190974874
-1.18,-0.14,0.00353078964437523,0.00342783363235677,0.248059042276471
-1.18,-0.12,0.00309058019501254,0.00333522115064943,0.417521097386151
-1.18,-0.1,0.00363305788510764,0.00394144484514554,0.362181202820846
-1.18,-0.08,0.00470207552865354,0.00485564905001043,0.255713949592279
-1.18,-0.06,0.00424420998630957,0.00466358605757239,0.559731063422833
-1.18,-0.04,0.00465804402075233,0.00519297608816067,0.508868714588197
-1.18,-0.02,0.00361598034568046,0.00381014682455859,0.626193277834244
-1.18,0,0.00273154863944122,0.00291704389441501,0.560957577089355
-1.18,0.02,0.00255534567687534,0.00304941854393376,0.529031906870228
-1.16,-2.84,0.00223890170648431,0.00281038463362231,0.519914600463746
-1.16,-2.82,0.0017150358975864,0.00243203588729216,0.844631770632059
-1.16,-2.8,0.00187041459729459,0.00245819493580109,0.593853768197552
-1.16,-2.78,0.00164582149363661,0.00218433931910535,0.604266170514056
-1.16,-2.76,0.00246023600482462,0.00275975570747159,0.162626333767097
-1.16,-2.74,0.00228242709816406,0.00247540271672857,0.347215478319129
-1.16,-2.72,0.0023106030082452,0.00245264846850936,0.303496418303048
-1.16,-2.7,0.00206115972794666,0.00237632850974845,0.473892924061748
-1.16,-2.68,0.00203695732152554,0.0025153038676253,0.580986395932137
-1.16,-2.66,0.00196583887119932,0.00233134211462753,0.597873667258134
-1.16,-2.64,0.00242302547943409,0.00273774240211834,0.454501759642369
-1.16,-2.62,0.00302606897112377,0.00290805319079687,0.204869305449129
-1.16,-2.6,0.00308145193575764,0.00274458872371076,0.213957956435121
-1.16,-2.58,0.00265053302072401,0.00269355611129598,0.40888118259925
-1.16,-2.56,0.00234386731509642,0.0022601457215436,0.506103871376387
-1.16,-2.54,0.00293689028788797,0.00256543168408594,0.251166583510054
-1.16,-2.52,0.00352692902020278,0.00298534700776984,0.275847634306893
-1.16,-2.5,0.00369669460777668,0.00337809751598262,0.425657341661664
-1.16,-2.48,0.00425024156457541,0.00357098744982823,0.230588890825933
-1.16,-2.46,0.00388870644438266,0.00222612178000302,0.406301501310151
-1.16,-2.44,0.00416002248282469,0.00305312316847754,0.360750075296761
-1.16,-2.42,0.00387238168674879,0.00355661137428463,0.453748459444391
-1.16,-2.4,0.00394989088455562,0.00328960686093663,0.424225456119082
-1.16,-2.38,0.00413348156445891,0.00324209489894327,0.217963827722216
-1.16,-2.36,0.00409614064759216,0.00305406933308057,0.174784267220632
-1.16,-2.34,0.00444861734378534,0.00340783972876907,0.224577239031958
-1.16,-2.32,0.00379671193336803,0.00250790309467693,0.354248518739171
-1.16,-2.3,0.00359027967325527,0.00208014168291243,0.373391481176048
-1.16,-2.28,0.00365589829469888,0.00153926453259494,0.29093227417197
-1.16,-2.26,0.00379631793195834,0.00233089314297279,0.160951809674126
-1.16,-2.24,0.00391542340016532,0.00267593719602599,0.0885899107870472
-1.16,-2.22,0.00397796722098305,0.00293602596635833,-0.00998128560682962
-1.16,-2.2,0.00394308619681203,0.00268905573441475,0.250476168217721
-1.16,-2.18,0.00425064486397781,0.00287309390073007,0.132434257111615
-1.16,-2.16,0.00358739670104397,0.00243940186618502,0.186605700209455
-1.16,-2.14,0.0035193868301447,0.0022606085218412,-0.021235024760346
-1.16,-2.12,0.00338114682989488,0.00262545740707292,0.310470146054473
-1.16,-2.1,0.00398365910611401,0.0032357102601164,0.296494654466215
-1.16,-2.08,0.0040263719341375,0.00320345918245709,0.315377183746588
-1.16,-2.06,0.00451719098956363,0.00334277329448257,0.140945555227285
-1.16,-2.04,0.00423906480379451,0.00336804906944644,0.19055790082384
-1.16,-2.02,0.00433975048711543,0.0033942498165056,0.176373364995175
-1.16,-2,0.00486617791450719,0.00400215627705643,0.011477438456999
-1.16,-1.98,0.00416462410249062,0.00349853782880046,0.0281570939693009
-1.16,-1.96,0.00321902811256115,0.00267552705938329,0.281805141354311
-1.16,-1.94,0.00320071095631575,0.00234856447697518,0.18097756232182
-1.16,-1.92,0.00284546862347852,0.00212299705642708,0.210985683516627
-1.16,-1.9,0.00287024806457301,0.00216591494381053,0.0270686122740263
-1.16,-1.88,0.00252101003357431,0.00221551382556158,0.278143844498576
-1.16,-1.86,0.00248723779364578,0.00226955173778559,0.52760057086309
-1.16,-1.84,0.00291559279116671,0.00243547559646536,0.469211979354859
-1.16,-1.82,0.00356865819841176,0.0030721546553925,0.388776335121046
-1.16,-1.8,0.00471674941257095,0.0031543750750515,0.089601519546284
-1.16,-1.78,0.00509153015922898,0.00301024334430176,-0.179044659711334
-1.16,-1.76,0.00463028856098107,0.00335394219236108,0.0416819620736643
-1.16,-1.74,0.0045445705828572,0.00332412093920813,0.00668894744803476
-1.16,-1.72,0.00449861775558521,0.00361955435707858,1.01411469229318e-05
-1.16,-1.7,0.004260991888296,0.00338551909761083,0.233008542782799
-1.16,-1.68,0.00408476224336326,0.00358647966686449,0.252260283237491
-1.16,-1.66,0.00420358202725232,0.00339493846589717,0.183679605014765
-1.16,-1.64,0.00442178475544329,0.00322398461337522,0.0421192300985406
-1.16,-1.62,0.00429965781487242,0.00315036187228401,0.111874155564753
-1.16,-1.6,0.00418781431006151,0.0037359662748518,0.259217745463213
-1.16,-1.58,0.00538347882268775,0.00446800181821454,0.109742327769322
-1.16,-1.56,0.00557020599251598,0.00431510529941623,0.239487198225579
-1.16,-1.54,0.00596746401389711,0.00425499316930509,0.175704662922282
-1.16,-1.52,0.00591486035901926,0.00389063865744365,0.111139557855571
-1.16,-1.5,0.0056582529385159,0.00377144363123746,0.0912254672325532
-1.16,-1.48,0.00556863800063966,0.00407807440778903,0.156264767395322
-1.16,-1.46,0.00541030077946144,0.00444179841835973,0.0743246669142571
-1.16,-1.44,0.00483245021794761,0.00398332284824967,0.0284985465810694
-1.16,-1.42,0.0041714325820796,0.00397583444547916,0.144101022792925
-1.16,-1.4,0.00415391674347902,0.00413902110153917,0.143596526204746
-1.16,-1.38,0.00424130107150984,0.00395518603962676,0.0214869730499296
-1.16,-1.36,0.00420605703318516,0.00388263257750685,-0.0443264856330685
-1.16,-1.34,0.00381536345001529,0.00369614122936512,0.215211572854577
-1.16,-1.32,0.00360785525952411,0.00364034888584815,0.240529546028189
-1.16,-1.3,0.00417231988000713,0.00387013499785915,-0.0585920028459042
-1.16,-1.28,0.0030554501061387,0.00289470124635568,0.433448350993428
-1.16,-1.26,0.00238557768897653,0.00259349240634304,0.880057828709939
-1.16,-1.24,0.00275894128817277,0.00288243558982184,0.607422753555546
-1.16,-1.22,0.00346308671739755,0.00325844437358283,0.292640907699022
-1.16,-1.2,0.00387735695694578,0.00357404720651914,0.196179046032914
-1.16,-1.18,0.00427595866977567,0.00373563592993497,0.180592640487263
-1.16,-1.16,0.00371065369535491,0.00337586293629343,0.287668259226778
-1.16,-1.14,0.00323408164383623,0.00324512231708895,0.343205179402289
-1.16,-1.12,0.00295492910021745,0.00283574745725086,0.249107570767849
-1.16,-1.1,0.0042106955887981,0.00408763684529873,-0.244460359832012
-1.16,-1.08,0.00263902175058405,0.00304237572279578,0.481785954748886
-1.16,-1.06,0.00190778033622744,0.00230713209170055,0.651141027326283
-1.16,-1.04,0.00199783131674952,0.00243502068716721,0.650677608646315
-1.16,-1.02,0.00205783125433701,0.00262368981887522,0.565634842956901
-1.16,-1,0.00105207567751104,0.00163325009961728,1.04487045221226
-1.16,-0.98,0.000717171469793245,0.00125657238734718,1.37619187122067
-1.16,-0.96,0.00100613492129928,0.00155519533738676,1.02523377421457
-1.16,-0.94,0.00151710721594262,0.00197557645482116,0.665656670967608
-1.16,-0.92,0.00149491399893725,0.0019924999628533,0.753829117972611
-1.16,-0.9,0.00178952936991127,0.00227799630082752,0.692055829314025
