"alt","spline_values","ci_upper","ci_lower"
-3,0.00038265994754149,0.000619841897502596,0.000145477997580385
-2.999,0.000382525069138419,0.000619580763791952,0.000145469374484887
-2.998,0.00038239019073535,0.00061931963116716,0.000145460750303541
-2.997,0.000382255312332285,0.000619058499629949,0.00014545212503462
-2.996,0.00038212043392922,0.000618797369182064,0.000145443498676376
-2.995,0.000381985555526152,0.000618536239825245,0.00014543487122706
-2.994,0.00038185067712308,0.000618275111561236,0.000145426242684923
-2.993,0.000381715798720013,0.000618013984391799,0.000145417613048228
-2.992,0.000381580920316947,0.000617752858318685,0.000145408982315208
-2.991,0.00038144604191387,0.000617491733343639,0.000145400350484102
-2.99,0.000381311163510808,0.000617230609468455,0.000145391717553161
-2.989,0.000381176285107739,0.000616969486694867,0.000145383083520611
-2.988,0.000381041406704658,0.000616708365024641,0.000145374448384676
-2.987,0.000380906528301594,0.000616447244459603,0.000145365812143585
-2.986,0.000380771649898532,0.000616186125001503,0.000145357174795562
-2.985,0.000380636771495468,0.000615925006652099,0.000145348536338837
-2.984,0.000380501893092396,0.0006156638894132,0.000145339896771593
-2.983,0.000380367014689321,0.000615402773286575,0.000145331256092066
-2.982,0.00038023213628625,0.000615141658274044,0.000145322614298456
-2.981,0.000380097257883189,0.000614880544377405,0.000145313971388974
-2.98,0.000379962379480124,0.000614619431598441,0.000145305327361807
-2.979,0.000379827501077047,0.000614358319938948,0.000145296682215146
-2.978,0.000379692622673977,0.00061409720940075,0.000145288035947205
-2.977,0.000379557744270919,0.000613836099985674,0.000145279388556163
-2.976,0.000379422865867841,0.000613574991695503,0.000145270740040179
-2.975,0.000379287987464776,0.000613313884532088,0.000145262090397464
-2.974,0.000379153109061702,0.000613052778497228,0.000145253439626177
-2.973,0.000379018230658645,0.000612791673592793,0.000145244787724497
-2.972,0.000378883352255572,0.000612530569820556,0.000145236134690587
-2.971,0.000378748473852506,0.000612269467182394,0.000145227480522616
-2.97,0.000378613595449434,0.000612008365680123,0.000145218825218744
-2.969,0.000378478717046363,0.000611747265315604,0.000145210168777121
-2.968,0.000378343838643299,0.000611486166090695,0.000145201511195903
-2.967,0.000378208960240232,0.000611225068007223,0.00014519285247324
-2.966,0.00037807408183717,0.000610963971067064,0.000145184192607275
-2.965,0.000377939203434099,0.00061070287527205,0.000145175531596147
-2.964,0.000377804325031022,0.000610441780624064,0.00014516686943798
-2.963,0.000377669446627953,0.000610180687124982,0.000145158206130924
-2.962,0.000377534568224894,0.000609919594776665,0.000145149541673123
-2.961,0.000377399689821815,0.000609658503580974,0.000145140876062656
-2.96,0.000377264811418744,0.000609397413539823,0.000145132209297664
-2.959,0.000377129933015684,0.000609136324655093,0.000145123541376275
-2.958,0.000376995054612619,0.000608875236928643,0.000145114872296596
-2.957,0.000376860176209544,0.000608614150362368,0.000145106202056721
-2.956,0.000376725297806477,0.000608353064958192,0.000145097530654762
-2.955,0.000376590419403405,0.000608091980717994,0.000145088858088816
-2.954,0.000376455541000335,0.000607830897643687,0.000145080184356982
-2.953,0.000376320662597263,0.000607569815737171,0.000145071509457354
-2.952,0.0003761857841942,0.000607308735000389,0.000145062833388012
-2.951,0.000376050905791128,0.000607047655435227,0.000145054156147029
-2.95,0.000375916027388066,0.00060678657704361,0.000145045477732521
-2.949,0.000375781148984994,0.00060652549982747,0.000145036798142518
-2.948,0.000375646270581931,0.000606264423788736,0.000145028117375125
-2.947,0.000375511392178857,0.000606003348929333,0.00014501943542838
-2.946,0.000375376513775794,0.000605742275251221,0.000145010752300366
-2.945,0.000375241635372721,0.000605481202756316,0.000145002067989126
-2.944,0.000375106756969655,0.000605220131446588,0.000144993382492722
-2.943,0.000374971878566585,0.000604959061323976,0.000144984695809194
-2.942,0.000374837000163522,0.000604697992390432,0.000144976007936612
-2.941,0.000374702121760453,0.000604436924647922,0.000144967318872983
-2.94,0.000374567243357387,0.000604175858098408,0.000144958628616366
-2.939,0.000374432364954314,0.00060391479274385,0.000144949937164777
-2.938,0.000374297486551245,0.000603653728586239,0.000144941244516252
-2.937,0.000374162608148179,0.000603392665627532,0.000144932550668827
-2.936,0.000374027729745098,0.000603131603869702,0.000144923855620495
-2.935,0.000373892851342033,0.000602870543314775,0.00014491515936929
-2.934,0.000373757972938973,0.000602609483964725,0.000144906461913221
-2.933,0.0003736230945359,0.000602348425821518,0.000144897763250282
-2.932,0.000373488216132832,0.000602087368887174,0.00014488906337849
-2.931,0.000373353337729764,0.000601826313163701,0.000144880362295826
-2.93,0.000373218459326694,0.000601565258653086,0.000144871660000302
-2.929,0.000373083580923624,0.000601304205357371,0.000144862956489878
-2.928,0.000372948702520561,0.000601043153278549,0.000144854251762573
-2.927,0.000372813824117492,0.000600782102418651,0.000144845545816333
-2.926,0.000372678945714425,0.000600521052779692,0.000144836838649158
-2.925,0.000372544067311362,0.000600260004363714,0.00014482813025901
-2.924,0.000372409188908284,0.000599998957172723,0.000144819420643845
-2.923,0.000372274310505216,0.000599737911208798,0.000144810709801635
-2.922,0.000372139432102145,0.000599476866473945,0.000144801997730346
-2.921,0.000372004553699079,0.000599215822970239,0.00014479328442792
-2.92,0.000371869675296011,0.000598954780699725,0.000144784569892297
-2.919,0.000371734796892942,0.000598693739664454,0.00014477585412143
-2.918,0.000371599918489873,0.000598432699866492,0.000144767137113254
-2.917,0.000371465040086804,0.000598171661307904,0.000144758418865705
-2.916,0.000371330161683735,0.000597910623990746,0.000144749699376725
-2.915,0.00037119528328067,0.000597649587917117,0.000144740978644223
