block,year,month,to_change,constraint_begin,constraint_end,TOT_PR,time
6,2003,8,0,,,0.0041346275,2003-08-29 00:00:00
7,2003,8,0,,,0.0036850087,2003-08-29 01:00:00
8,2003,8,0,,,0.0017029484,2003-08-29 04:00:00
9,2003,8,0,,,0.0030708634,2003-08-29 05:00:00
10,2003,8,0,,,0.004624361,2003-08-29 06:00:00
11,2003,8,0,,,0.0032832772,2003-08-29 18:00:00
12,2003,8,0,,,0.0015995608,2003-08-13 17:00:00
13,2003,8,0,,,0.001095466,2003-08-28 23:00:00
14,2003,8,0,,,0.0012731573,2003-08-29 01:00:00
15,2003,8,0,,,0.0020563498,2003-08-13 18:00:00
16,2003,8,0,,,0.0024488566,2003-08-29 05:00:00
17,2003,8,0,,,0.004491949,2003-08-29 06:00:00
18,2003,8,0,,,0.0027309232,2003-08-13 16:00:00
19,2003,8,0,,,0.0021748098,2003-08-28 23:00:00
20,2003,8,0,,,0.0004962816,2003-08-30 04:00:00
21,2003,8,0,,,0.0013649403,2003-08-29 00:00:00
22,2003,8,0,,,0.0010256902,2003-08-29 03:00:00
23,2003,8,0,,,0.0018960453,2003-08-13 20:00:00
24,2003,8,0,,,0.0057293396,2003-08-28 22:00:00
25,2003,8,0,,,0.0053829183,2003-08-28 23:00:00
26,2003,8,0,,,0.00069064857,2003-08-13 18:00:00
27,2003,8,0,,,0.0029489158,2003-08-29 00:00:00
28,2003,8,0,,,0.0043158103,2003-08-07 06:00:00
29,2003,8,0,,,0.000609542,2003-08-30 06:00:00
0,2004,6,0,,,0.003970057,2004-06-28 08:00:00
1,2004,6,0,,,0.0025381048,2004-06-28 08:00:00
2,2004,6,0,,,0.0013988074,2004-06-23 04:00:00
3,2004,6,0,,,0.002195613,2004-06-23 04:00:00
4,2004,6,0,,,0.002023653,2004-06-23 05:00:00
5,2004,6,0,,,0.0016158548,2004-06-19 21:00:00
6,2004,6,0,,,0.00097090245,2004-06-23 14:00:00
7,2004,6,0,,,0.0029740108,2004-06-28 09:00:00
8,2004,6,0,,,0.002112225,2004-06-10 18:00:00
9,2004,6,0,,,0.0015448842,2004-06-23 04:00:00
10,2004,6,0,,,0.0018944544,2004-06-23 05:00:00
11,2004,6,0,,,0.002418348,2004-06-28 16:00:00
12,2004,6,0,,,0.00055275636,2004-06-23 02:00:00
13,2004,6,0,,,0.0010782455,2004-06-10 17:00:00
14,2004,6,0,,,0.002079132,2004-06-10 18:00:00
15,2004,6,0,,,0.002419929,2004-06-28 01:00:00
16,2004,6,0,,,0.0014117182,2004-06-27 16:00:00
17,2004,6,0,,,0.0018585803,2004-06-27 17:00:00
18,2004,6,0,,,0.0016021117,2004-06-23 12:00:00
19,2004,6,0,,,0.00065087504,2004-06-10 17:00:00
20,2004,6,0,,,0.00234578,2004-06-10 17:00:00
21,2004,6,0,,,0.00066233834,2004-06-23 04:00:00
22,2004,6,0,,,0.0020434032,2004-06-27 23:00:00
23,2004,6,0,,,0.0026574591,2004-06-28 00:00:00
24,2004,6,0,,,0.0015609585,2004-06-23 11:00:00
25,2004,6,0,,,0.0008996479,2004-06-23 12:00:00
26,2004,6,0,,,0.0030580545,2004-06-10 17:00:00
27,2004,6,0,,,0.0020446256,2004-06-10 18:00:00
28,2004,6,0,,,0.0013890195,2004-06-23 12:00:00
29,2004,6,0,,,0.001726474,2004-06-13 18:00:00
0,2004,7,0,,,0.0023264545,2004-07-19 18:00:00
1,2004,7,0,,,0.003316273,2004-07-07 14:00:00
2,2004,7,0,,,0.0020670923,2004-07-08 16:00:00
3,2004,7,0,,,0.0038157238,2004-07-08 17:00:00
4,2004,7,0,,,0.0015344153,2004-07-07 17:00:00
5,2004,7,0,,,0.0029516865,2004-07-06 19:00:00
6,2004,7,0,,,0.004283963,2004-07-19 22:00:00
7,2004,7,0,,,0.0019193058,2004-07-19 23:00:00
8,2004,7,0,,,0.003074021,2004-07-07 15:00:00
9,2004,7,0,,,0.006186549,2004-07-08 17:00:00
10,2004,7,0,,,0.0053227604,2004-07-08 18:00:00
11,2004,7,0,,,0.0018518684,2004-07-06 06:00:00
12,2004,7,0,,,0.0030101533,2004-07-05 09:00:00
13,2004,7,0,,,0.0028799332,2004-07-07 15:00:00
14,2004,7,0,,,0.002250175,2004-07-05 10:00:00
15,2004,7,0,,,0.0034626834,2004-07-23 21:00:00
16,2004,7,0,,,0.0043111164,2004-07-08 20:00:00
17,2004,7,0,,,0.003115735,2004-07-08 21:00:00
18,2004,7,0,,,0.004210703,2004-07-07 14:00:00
19,2004,7,0,,,0.0025981693,2004-07-07 15:00:00
20,2004,7,0,,,0.0033784478,2004-07-20 22:00:00
21,2004,7,0,,,0.0039809365,2004-07-08 18:00:00
22,2004,7,0,,,0.0030315286,2004-07-08 19:00:00
23,2004,7,0,,,0.002914882,2004-07-08 20:00:00
24,2004,7,0,,,0.0050895945,2004-07-07 18:00:00
25,2004,7,0,,,0.0033534062,2004-07-07 19:00:00
26,2004,7,0,,,0.0054575647,2004-07-07 16:00:00
27,2004,7,0,,,0.0050970423,2004-07-20 23:00:00
28,2004,7,0,,,0.004053792,2004-07-17 19:00:00
29,2004,7,0,,,0.0051641623,2004-07-07 18:00:00
0,2004,8,0,,,0.0027187404,2004-08-17 20:00:00
1,2004,8,0,,,0.0031945114,2004-08-17 21:00:00
2,2004,8,0,,,0.0020279796,2004-08-17 22:00:00
3,2004,8,0,,,0.0022950673,2004-08-11 01:00:00
4,2004,8,0,,,0.0036537973,2004-08-11 03:00:00
5,2004,8,0,,,0.0026110155,2004-08-11 04:00:00
6,2004,8,0,,,0.0039554816,2004-08-10 19:00:00
7,2004,8,0,,,0.0050614383,2004-08-10 20:00:00
8,2004,8,0,,,0.0026785405,2004-08-17 22:00:00
9,2004,8,0,,,0.0024739911,2004-08-19 17:00:00
10,2004,8,0,,,0.004235283,2004-08-11 01:00:00
11,2004,8,0,,,0.0038756058,2004-08-11 02:00:00
12,2004,8,0,,,0.0029187799,2004-08-19 14:00:00
13,2004,8,0,,,0.007724946,2004-08-10 21:00:00
14,2004,8,0,,,0.0031414058,2004-08-17 22:00:00
15,2004,8,0,,,0.0033394126,2004-08-12 17:00:00
16,2004,8,0,,,0.004219027,2004-08-19 18:00:00
17,2004,8,0,,,0.0041138944,2004-08-19 19:00:00
18,2004,8,0,,,0.00319161,2004-08-18 18:00:00
19,2004,8,0,,,0.0034439852,2004-08-19 15:00:00
20,2004,8,0,,,0.0070815384,2004-08-19 16:00:00
21,2004,8,0,,,0.0029632756,2004-08-17 23:00:00
22,2004,8,0,,,0.0041620117,2004-08-19 17:00:00
23,2004,8,0,,,0.005278679,2004-08-19 18:00:00
24,2004,8,0,,,0.0024035363,2004-08-18 22:00:00
25,2004,8,0,,,0.0049489774,2004-08-19 15:00:00
26,2004,8,0,,,0.0042503835,2004-08-18 20:00:00
27,2004,8,0,,,0.0026023616,2004-08-17 16:00:00
28,2004,8,0,,,0.0050960714,2004-08-19 17:00:00
29,2004,8,0,,,0.00667519,2004-08-19 18:00:00
0,2005,6,0,,,0.0033831904,2005-06-29 15:00:00
1,2005,6,0,,,0.0035397937,2005-06-24 18:00:00
2,2005,6,0,,,0.0012938449,2005-06-14 02:00:00
3,2005,6,0,,,0.0023737994,2005-06-29 18:00:00
4,2005,6,0,,,0.0020372127,2005-06-14 17:00:00
5,2005,6,0,,,0.0043555805,2005-06-30 22:00:00
6,2005,6,0,,,0.0020843546,2005-06-04 00:00:00
7,2005,6,0,,,0.0063923183,2005-06-29 16:00:00
8,2005,6,0,,,0.0044730334,2005-06-29 17:00:00
9,2005,6,0,,,0.0017815647,2005-06-14 03:00:00
10,2005,6,0,,,0.0024115914,2005-06-29 18:00:00
11,2005,6,0,,,0.0025726738,2005-06-29 19:00:00
12,2005,6,0,,,0.0012536666,2005-06-21 19:00:00
14,2005,6,0,,,0.0019110688,2005-06-29 17:00:00
15,2005,6,0,,,0.0020780195,2005-06-21 19:00:00
16,2005,6,0,,,0.0039750654,2005-06-21 18:00:00
17,2005,6,0,,,0.003347654,2005-06-27 15:00:00
18,2005,6,0,,,0.0018950976,2005-06-21 18:00:00
19,2005,6,0,,,0.003358477,2005-06-29 17:00:00
20,2005,6,0,,,0.0022244041,2005-06-29 18:00:00
21,2005,6,0,,,0.0027548166,2005-06-29 19:00:00
22,2005,6,0,,,0.0024773804,2005-06-29 19:00:00
23,2005,6,0,,,0.004489469,2005-06-29 20:00:00
24,2005,6,0,,,0.0021170713,2005-06-21 17:00:00
25,2005,6,0,,,0.0021550811,2005-06-29 17:00:00
27,2005,6,0,,,0.0035706908,2005-06-29 19:00:00
28,2005,6,0,,,0.0045426204,2005-06-29 20:00:00
29,2005,6,0,,,0.0043925247,2005-06-29 20:00:00
0,2005,7,0,,,0.0030662538,2005-07-29 19:00:00
1,2005,7,0,,,0.0016163592,2005-07-29 22:00:00
2,2005,7,0,,,0.0029470597,2005-07-18 14:00:00
3,2005,7,0,,,0.0020692155,2005-07-25 13:00:00
4,2005,7,0,,,0.0012303981,2005-07-25 15:00:00
5,2005,7,0,,,0.0016195086,2005-07-25 16:00:00
6,2005,7,0,,,0.0025030754,2005-07-04 10:00:00
7,2005,7,0,,,0.0024657706,2005-07-29 20:00:00
8,2005,7,0,,,0.0014200535,2005-07-25 11:00:00
9,2005,7,0,,,0.00282957,2005-07-25 14:00:00
10,2005,7,0,,,0.0032045478,2005-07-29 14:00:00
11,2005,7,0,,,0.003989936,2005-07-25 16:00:00
12,2005,7,0,,,0.0044109127,2005-07-04 09:00:00
13,2005,7,0,,,0.0020565176,2005-07-04 10:00:00
15,2005,7,0,,,0.00292275,2005-07-18 12:00:00
16,2005,7,0,,,0.0040090904,2005-07-29 13:00:00
17,2005,7,0,,,0.0027500624,2005-07-04 13:00:00
18,2005,7,0,,,0.0077333003,2005-07-04 08:00:00
20,2005,7,0,,,0.0017330396,2005-07-29 22:00:00
21,2005,7,0,,,0.0031905714,2005-07-29 23:00:00
22,2005,7,0,,,0.003557641,2005-07-29 13:00:00
23,2005,7,0,,,0.0038331826,2005-07-29 14:00:00
24,2005,7,0,,,0.003644714,2005-07-04 08:00:00
25,2005,7,0,,,0.0026953935,2005-07-29 23:00:00
26,2005,7,0,,,0.0042372374,2005-07-04 09:00:00
27,2005,7,0,,,0.0022351134,2005-07-28 04:00:00
28,2005,7,0,,,0.0014244709,2005-07-18 11:00:00
29,2005,7,0,,,0.0033670047,2005-07-26 02:00:00
0,2005,8,0,,,0.0017842953,2005-08-27 09:00:00
1,2005,8,0,,,0.0019345182,2005-08-27 11:00:00
2,2005,8,0,,,0.0018163752,2005-08-27 11:00:00
3,2005,8,0,,,0.0017937502,2005-08-27 12:00:00
4,2005,8,0,,,0.0021849805,2005-08-02 04:00:00
5,2005,8,0,,,0.002467324,2005-08-02 05:00:00
6,2005,8,0,,,0.0017726594,2005-08-27 02:00:00
7,2005,8,0,,,0.0015068671,2005-08-19 15:00:00
8,2005,8,0,,,0.002965812,2005-08-19 16:00:00
9,2005,8,0,,,0.001964218,2005-08-27 12:00:00
11,2005,8,0,,,0.0025107893,2005-08-02 03:00:00
12,2005,8,0,,,0.001652533,2005-08-27 14:00:00
13,2005,8,0,,,0.00103947,2005-08-27 15:00:00
14,2005,8,0,,,0.0012716186,2005-08-02 04:00:00
15,2005,8,0,,,0.004297017,2005-08-19 17:00:00
16,2005,8,0,,,0.002595596,2005-08-19 18:00:00
17,2005,8,0,,,0.0028127108,2005-08-19 17:00:00
18,2005,8,0,,,0.0009883827,2005-08-27 13:00:00
19,2005,8,0,,,0.0017453424,2005-08-27 15:00:00
20,2005,8,0,,,0.0015774374,2005-08-27 12:00:00
24,2005,8,0,,,0.0034898743,2005-08-27 11:00:00
25,2005,8,0,,,0.0013920398,2005-08-27 12:00:00
26,2005,8,0,,,0.0011657439,2005-08-27 16:00:00
27,2005,8,0,,,0.0028124908,2005-08-18 13:00:00
28,2005,8,0,,,0.0016468863,2005-08-02 00:00:00
29,2005,8,0,,,0.0020974956,2005-08-27 15:00:00
0,2006,6,0,,,0.001231714,2006-06-25 14:00:00
1,2006,6,0,,,0.003179432,2006-06-25 18:00:00
2,2006,6,0,,,0.0017764976,2006-06-25 13:00:00
3,2006,6,0,,,0.002268708,2006-06-25 14:00:00
4,2006,6,0,,,0.0009175386,2006-06-25 00:00:00
5,2006,6,0,,,0.004350888,2006-06-30 18:00:00
6,2006,6,0,,,0.0022003052,2006-06-25 14:00:00
7,2006,6,0,,,0.0017827055,2006-06-20 21:00:00
8,2006,6,0,,,0.0019413034,2006-06-25 13:00:00
9,2006,6,0,,,0.0024842888,2006-06-30 14:00:00
10,2006,6,0,,,0.0023398295,2006-06-21 14:00:00
11,2006,6,0,,,0.0019797417,2006-06-25 16:00:00
12,2006,6,0,,,0.0021589836,2006-06-20 22:00:00
13,2006,6,0,,,0.0032339585,2006-06-25 15:00:00
14,2006,6,0,,,0.0017104648,2006-06-20 22:00:00
15,2006,6,0,,,0.0020000516,2006-06-25 14:00:00
16,2006,6,0,,,0.0022369244,2006-06-14 20:00:00
17,2006,6,0,,,0.0018201733,2006-06-26 17:00:00
18,2006,6,0,,,0.0019985763,2006-06-25 15:00:00
19,2006,6,0,,,0.0021698824,2006-06-20 23:00:00
20,2006,6,0,,,0.0039418642,2006-06-21 00:00:00
21,2006,6,0,,,0.0017150003,2006-06-21 02:00:00
22,2006,6,0,,,0.0016019569,2006-06-21 03:00:00
23,2006,6,0,,,0.0023581793,2006-06-27 16:00:00
24,2006,6,0,,,0.0020670146,2006-06-25 15:00:00
25,2006,6,0,,,0.0023510167,2006-06-25 16:00:00
26,2006,6,0,,,0.0025955918,2006-06-25 16:00:00
27,2006,6,0,,,0.0059717395,2006-06-19 16:00:00
28,2006,6,0,,,0.0037925446,2006-06-21 03:00:00
29,2006,6,0,,,0.0016689094,2006-06-30 16:00:00
0,2006,7,0,,,0.0020177406,2006-07-28 01:00:00
1,2006,7,0,,,0.001703187,2006-07-04 21:00:00
2,2006,7,0,,,0.0013294755,2006-07-04 22:00:00
3,2006,7,0,,,0.002664548,2006-07-12 19:00:00
4,2006,7,0,,,0.0022420043,2006-07-12 20:00:00
5,2006,7,0,,,0.0011772764,2006-07-05 20:00:00
6,2006,7,0,,,0.0029332445,2006-07-30 20:00:00
7,2006,7,0,,,0.0018233572,2006-07-30 20:00:00
8,2006,7,0,,,0.001579418,2006-07-30 21:00:00
9,2006,7,0,,,0.0013703601,2006-07-31 15:00:00
10,2006,7,0,,,0.002383426,2006-07-05 19:00:00
11,2006,7,0,,,0.0027283905,2006-07-31 13:00:00
12,2006,7,0,,,0.0034392485,2006-07-06 03:00:00
13,2006,7,0,,,0.0028672845,2006-07-28 03:00:00
14,2006,7,0,,,0.003766218,2006-07-30 21:00:00
15,2006,7,0,,,0.0034409005,2006-07-30 22:00:00
16,2006,7,0,,,0.0044752127,2006-07-05 20:00:00
17,2006,7,0,,,0.0014312352,2006-07-08 17:00:00
18,2006,7,0,,,0.0022686513,2006-07-28 03:00:00
19,2006,7,0,,,0.002605858,2006-07-06 04:00:00
20,2006,7,0,,,0.0018056823,2006-07-28 04:00:00
21,2006,7,0,,,0.002378435,2006-07-28 05:00:00
22,2006,7,0,,,0.0020191562,2006-07-05 20:00:00
23,2006,7,0,,,0.004384869,2006-07-05 21:00:00
24,2006,7,0,,,0.005031044,2006-07-28 04:00:00
25,2006,7,0,,,0.0024934607,2006-07-27 18:00:00
26,2006,7,0,,,0.0047094915,2006-07-28 05:00:00
27,2006,7,0,,,0.002543305,2006-07-27 20:00:00
28,2006,7,0,,,0.002614673,2006-07-28 06:00:00
29,2006,7,0,,,0.002142481,2006-07-28 07:00:00
0,2006,8,0,,,0.0032055085,2006-08-23 22:00:00
1,2006,8,0,,,0.002785982,2006-08-23 23:00:00
2,2006,8,0,,,0.0020716398,2006-08-24 00:00:00
3,2006,8,0,,,0.003463843,2006-08-24 01:00:00
4,2006,8,0,,,0.0032542816,2006-08-24 02:00:00
5,2006,8,0,,,0.0029025616,2006-08-24 02:00:00
6,2006,8,0,,,0.0020142393,2006-08-15 21:00:00
7,2006,8,0,,,0.0011749156,2006-08-28 18:00:00
8,2006,8,0,,,0.0018784079,2006-08-19 17:00:00
9,2006,8,0,,,0.0017194903,2006-08-15 19:00:00
10,2006,8,0,,,0.003197815,2006-08-16 23:00:00
11,2006,8,0,,,0.0028474072,2006-08-24 02:00:00
12,2006,8,0,,,0.0029876516,2006-08-16 22:00:00
13,2006,8,0,,,0.0023826552,2006-08-15 21:00:00
14,2006,8,0,,,0.0017752623,2006-08-15 22:00:00
16,2006,8,0,,,0.0035979263,2006-08-19 18:00:00
17,2006,8,0,,,0.0021253263,2006-08-19 19:00:00
18,2006,8,0,,,0.003269721,2006-08-16 20:00:00
19,2006,8,0,,,0.0016833394,2006-08-19 06:00:00
20,2006,8,0,,,0.0024596285,2006-08-18 23:00:00
21,2006,8,0,,,0.0025285217,2006-08-15 23:00:00
22,2006,8,0,,,0.0015319897,2006-08-16 00:00:00
23,2006,8,0,,,0.002771557,2006-08-19 19:00:00
24,2006,8,0,,,0.0021862916,2006-08-16 18:00:00
25,2006,8,0,,,0.0033494153,2006-08-16 19:00:00
26,2006,8,0,,,0.0012824136,2006-08-17 00:00:00
27,2006,8,0,,,0.002521702,2006-08-15 23:00:00
28,2006,8,0,,,0.0016103183,2006-08-16 00:00:00
29,2006,8,0,,,0.0019472121,2006-08-04 15:00:00
0,2007,6,0,,,0.002513668,2007-06-20 22:00:00
1,2007,6,0,,,0.0024763446,2007-06-14 16:00:00
2,2007,6,0,,,0.0017321846,2007-06-21 05:00:00
3,2007,6,0,,,0.002583664,2007-06-15 07:00:00
4,2007,6,0,,,0.00542234,2007-06-20 22:00:00
5,2007,6,0,,,0.0037993428,2007-06-20 23:00:00
6,2007,6,0,,,0.0042936364,2007-06-20 22:00:00
7,2007,6,0,,,0.003299073,2007-06-20 23:00:00
8,2007,6,0,,,0.0024763746,2007-06-14 17:00:00
9,2007,6,0,,,0.003703664,2007-06-21 06:00:00
10,2007,6,0,,,0.00332336,2007-06-21 07:00:00
11,2007,6,0,,,0.0031536492,2007-06-20 20:00:00
12,2007,6,0,,,0.0027617891,2007-06-14 14:00:00
13,2007,6,0,,,0.0031801849,2007-06-20 23:00:00
14,2007,6,0,,,0.0038113156,2007-06-21 00:00:00
15,2007,6,0,,,0.0024041277,2007-06-21 06:00:00
16,2007,6,0,,,0.005608405,2007-06-21 07:00:00
17,2007,6,0,,,0.002827333,2007-06-25 17:00:00
18,2007,6,0,,,0.0023258757,2007-06-14 15:00:00
19,2007,6,0,,,0.0020153248,2007-06-21 04:00:00
20,2007,6,0,,,0.0019899963,2007-06-21 05:00:00
21,2007,6,0,,,0.0034191303,2007-06-14 18:00:00
22,2007,6,0,,,0.0028290718,2007-06-21 07:00:00
23,2007,6,0,,,0.0038601756,2007-06-21 08:00:00
24,2007,6,0,,,0.0022645413,2007-06-14 15:00:00
25,2007,6,0,,,0.0021992761,2007-06-05 19:00:00
26,2007,6,0,,,0.0021072133,2007-06-21 06:00:00
27,2007,6,0,,,0.0025827095,2007-06-20 03:00:00
28,2007,6,0,,,0.004376193,2007-06-20 04:00:00
29,2007,6,0,,,0.0018327491,2007-06-09 04:00:00
0,2007,7,0,,,0.0015944777,2007-07-01 22:00:00
1,2007,7,0,,,0.0016577307,2007-07-02 02:00:00
2,2007,7,0,,,0.0012194212,2007-07-22 16:00:00
3,2007,7,0,,,0.0019726255,2007-07-09 04:00:00
4,2007,7,0,,,0.002849634,2007-07-02 13:00:00
5,2007,7,0,,,0.002742569,2007-07-02 14:00:00
6,2007,7,0,,,0.0014557191,2007-07-08 18:00:00
7,2007,7,0,,,0.0026183352,2007-07-08 22:00:00
8,2007,7,0,,,0.0016815211,2007-07-02 00:00:00
9,2007,7,0,,,0.0016458269,2007-07-02 05:00:00
10,2007,7,0,,,0.0022059483,2007-07-22 18:00:00
11,2007,7,0,,,0.002655366,2007-07-01 22:00:00
12,2007,7,0,,,0.0018265218,2007-07-08 15:00:00
13,2007,7,0,,,0.0024369159,2007-07-08 16:00:00
14,2007,7,0,,,0.0021075613,2007-07-23 20:00:00
15,2007,7,0,,,0.0022614351,2007-07-08 23:00:00
16,2007,7,0,,,0.0019719317,2007-07-02 05:00:00
17,2007,7,0,,,0.0020086656,2007-07-22 19:00:00
18,2007,7,0,,,0.0024967343,2007-07-01 19:00:00
19,2007,7,0,,,0.0024003256,2007-07-01 20:00:00
20,2007,7,0,,,0.0013184735,2007-07-02 03:00:00
21,2007,7,0,,,0.004641527,2007-07-23 21:00:00
22,2007,7,0,,,0.0026611618,2007-07-23 22:00:00
23,2007,7,0,,,0.0015327926,2007-07-08 19:00:00
24,2007,7,0,,,0.004233066,2007-07-01 19:00:00
25,2007,7,0,,,0.004379945,2007-07-19 20:00:00
26,2007,7,0,,,0.002901534,2007-07-19 21:00:00
27,2007,7,0,,,0.0018604012,2007-07-23 17:00:00
28,2007,7,0,,,0.0039130924,2007-07-23 21:00:00
29,2007,7,0,,,0.0022539902,2007-07-23 22:00:00
0,2007,8,0,,,0.0015773032,2007-08-16 04:00:00
1,2007,8,0,,,0.0011511969,2007-08-06 19:00:00
2,2007,8,0,,,0.00127842,2007-08-07 16:00:00
3,2007,8,0,,,0.0019454014,2007-08-21 23:00:00
4,2007,8,0,,,0.00403863,2007-08-08 13:00:00
5,2007,8,0,,,0.004725186,2007-08-16 15:00:00
6,2007,8,0,,,0.0014516843,2007-08-02 16:00:00
7,2007,8,0,,,0.003374218,2007-08-06 19:00:00
8,2007,8,0,,,0.0016778575,2007-08-07 15:00:00
9,2007,8,0,,,0.0017095697,2007-08-08 11:00:00
10,2007,8,0,,,0.0029878046,2007-08-16 15:00:00
11,2007,8,0,,,0.0027700276,2007-08-08 14:00:00
12,2007,8,0,,,0.0028701185,2007-08-15 22:00:00
13,2007,8,0,,,0.0025468348,2007-08-06 20:00:00
14,2007,8,0,,,0.0025974882,2007-08-06 18:00:00
15,2007,8,0,,,0.0019875234,2007-08-16 06:00:00
16,2007,8,0,,,0.0019738602,2007-08-08 11:00:00
17,2007,8,0,,,0.0022471235,2007-08-07 20:00:00
18,2007,8,0,,,0.0028950148,2007-08-15 23:00:00
19,2007,8,0,,,0.0029321506,2007-08-16 00:00:00
20,2007,8,0,,,0.0028728426,2007-08-06 21:00:00
21,2007,8,0,,,0.0029877,2007-08-06 20:00:00
22,2007,8,0,,,0.0018141139,2007-08-06 22:00:00
23,2007,8,0,,,0.0025388882,2007-08-13 16:00:00
24,2007,8,0,,,0.0027434519,2007-08-15 22:00:00
25,2007,8,0,,,0.0025909273,2007-08-16 00:00:00
26,2007,8,0,,,0.0029161165,2007-08-06 21:00:00
27,2007,8,0,,,0.0031659016,2007-08-06 21:00:00
28,2007,8,0,,,0.0027374672,2007-08-06 23:00:00
29,2007,8,0,,,0.0049066897,2007-08-07 00:00:00
0,2008,6,0,,,0.0020004422,2008-06-30 16:00:00
2,2008,6,0,,,0.00091622677,2008-06-30 16:00:00
3,2008,6,0,,,0.0019708828,2008-06-07 00:00:00
4,2008,6,0,,,0.0019481097,2008-06-07 03:00:00
6,2008,6,0,,,0.0014502848,2008-06-01 14:00:00
8,2008,6,0,,,0.0012598062,2008-06-24 18:00:00
9,2008,6,0,,,0.0012906012,2008-06-10 17:00:00
10,2008,6,0,,,0.0014274671,2008-06-22 17:00:00
11,2008,6,0,,,0.0021701066,2008-06-26 17:00:00
12,2008,6,0,,,0.0011232384,2008-06-01 14:00:00
13,2008,6,0,,,0.0007272232,2008-06-06 00:00:00
14,2008,6,0,,,0.0012331022,2008-06-24 17:00:00
15,2008,6,0,,,0.0012134355,2008-06-03 01:00:00
16,2008,6,0,,,0.001421276,2008-06-03 00:00:00
17,2008,6,0,,,0.0033465857,2008-06-24 15:00:00
18,2008,6,0,,,0.001129378,2008-06-01 15:00:00
19,2008,6,0,,,0.0008470454,2008-06-06 01:00:00
20,2008,6,0,,,0.0008101432,2008-06-06 03:00:00
21,2008,6,0,,,0.00081556675,2008-06-03 01:00:00
22,2008,6,0,,,0.0015028906,2008-06-03 01:00:00
23,2008,6,0,,,0.0019698963,2008-06-03 00:00:00
24,2008,6,0,,,0.0005926429,2008-06-07 04:00:00
25,2008,6,0,,,0.0009253735,2008-06-06 02:00:00
26,2008,6,0,,,0.0013289853,2008-06-06 04:00:00
27,2008,6,0,,,0.0007962301,2008-06-06 06:00:00
28,2008,6,0,,,0.0013765319,2008-06-03 02:00:00
29,2008,6,0,,,0.0026134173,2008-06-02 14:00:00
0,2008,7,0,,,0.002075722,2008-07-20 02:00:00
1,2008,7,0,,,0.0028774673,2008-07-02 19:00:00
2,2008,7,0,,,0.0020200796,2008-07-12 13:00:00
3,2008,7,0,,,0.0035105972,2008-07-03 15:00:00
4,2008,7,0,,,0.0044003255,2008-07-06 23:00:00
5,2008,7,0,,,0.004360562,2008-07-03 17:00:00
6,2008,7,0,,,0.0023328804,2008-07-03 03:00:00
7,2008,7,0,,,0.0024928183,2008-07-02 20:00:00
8,2008,7,0,,,0.0024993669,2008-07-11 17:00:00
9,2008,7,0,,,0.0040827226,2008-07-12 14:00:00
10,2008,7,0,,,0.005282797,2008-07-12 15:00:00
11,2008,7,0,,,0.0039062994,2008-07-12 16:00:00
12,2008,7,0,,,0.00247837,2008-07-12 05:00:00
13,2008,7,0,,,0.0022816826,2008-07-12 06:00:00
14,2008,7,0,,,0.0040014675,2008-07-20 03:00:00
15,2008,7,0,,,0.003137507,2008-07-02 21:00:00
16,2008,7,0,,,0.0033784185,2008-07-26 17:00:00
17,2008,7,0,,,0.003805598,2008-07-12 16:00:00
18,2008,7,0,,,0.0019728038,2008-07-03 03:00:00
19,2008,7,0,,,0.0024574248,2008-07-12 06:00:00
20,2008,7,0,,,0.0029317029,2008-07-02 19:00:00
21,2008,7,0,,,0.0040843193,2008-07-20 04:00:00
22,2008,7,0,,,0.0035573493,2008-07-20 04:00:00
23,2008,7,0,,,0.0050015803,2008-07-20 05:00:00
24,2008,7,0,,,0.0015749901,2008-07-03 00:00:00
25,2008,7,0,,,0.0021822553,2008-07-20 03:00:00
26,2008,7,0,,,0.0025529156,2008-07-12 07:00:00
27,2008,7,0,,,0.0033534616,2008-07-03 07:00:00
28,2008,7,0,,,0.004059205,2008-07-20 02:00:00
29,2008,7,0,,,0.0082040485,2008-07-20 05:00:00
0,2008,8,0,,,0.0017830599,2008-08-24 19:00:00
1,2008,8,0,,,0.0026824018,2008-08-12 19:00:00
2,2008,8,0,,,0.0021409655,2008-08-15 04:00:00
3,2008,8,0,,,0.003945276,2008-08-25 02:00:00
4,2008,8,0,,,0.0029171908,2008-08-15 08:00:00
5,2008,8,0,,,0.0050932253,2008-08-07 22:00:00
6,2008,8,0,,,0.002956037,2008-08-07 15:00:00
7,2008,8,0,,,0.0027036062,2008-08-31 21:00:00
8,2008,8,0,,,0.0020841672,2008-08-12 18:00:00
9,2008,8,0,,,0.0042268625,2008-08-15 05:00:00
10,2008,8,0,,,0.0036970978,2008-08-07 20:00:00
11,2008,8,0,,,0.0034552445,2008-08-15 06:00:00
12,2008,8,0,,,0.0018188194,2008-08-12 13:00:00
13,2008,8,0,,,0.0034308927,2008-08-31 22:00:00
14,2008,8,0,,,0.002173942,2008-08-12 17:00:00
15,2008,8,0,,,0.0019914012,2008-08-15 11:00:00
16,2008,8,0,,,0.003349482,2008-08-14 18:00:00
17,2008,8,0,,,0.0046915323,2008-08-14 19:00:00
18,2008,8,0,,,0.001638141,2008-08-07 15:00:00
19,2008,8,0,,,0.004890912,2008-08-07 16:00:00
20,2008,8,0,,,0.0013223826,2008-08-15 07:00:00
