"rlat","rlon","loc_pred","scale_pred","shape_pred"
-1.2,-1.9,0.00328055746380617,0.00291560234209057,0.254602734173759
-1.2,-1.88,0.00298018959827639,0.00287216493338465,0.254602734173759
-1.2,-1.86,0.00302225928055745,0.00287216493338465,0.254602734173759
-1.2,-1.84,0.00318687237996557,0.00287216493338465,0.254602734173759
-1.2,-1.82,0.00357712829610428,0.0029837009962882,0.254602734173759
-1.2,-1.8,0.00355913861804555,0.0029837009962882,0.254602734173759
-1.2,-1.78,0.00348302955056383,0.0029837009962882,0.254602734173759
-1.2,-1.76,0.00403682485253142,0.00333595770083951,0.254602734173759
-1.2,-1.74,0.00405944171417157,0.00333595770083951,0.254602734173759
-1.2,-1.72,0.0041017967853743,0.00333595770083951,0.254602734173759
-1.2,-1.7,0.00426795908183482,0.00352633692159959,0.254602734173759
-1.2,-1.68,0.00418694098068066,0.00352633692159959,0.254602734173759
-1.2,-1.66,0.00428299896276014,0.00352633692159959,0.254602734173759
-1.2,-1.64,0.00430424370837854,0.00345425325606694,0.254602734173759
-1.2,-1.62,0.00431616185616136,0.00345425325606694,0.254602734173759
-1.2,-1.6,0.00433780250906973,0.00345425325606694,0.254602734173759
-1.2,-1.58,0.00463522648190956,0.00358435112110043,0.254602734173759
-1.2,-1.56,0.00474671252132172,0.00358435112110043,0.254602734173759
-1.2,-1.54,0.00467473142368624,0.00358435112110043,0.254602734173759
-1.2,-1.52,0.00489178981698376,0.00385785866123085,0.254602734173759
-1.2,-1.5,0.0049920898924587,0.00385785866123085,0.254602734173759
-1.2,-1.48,0.00509263560860146,0.00385785866123085,0.254602734173759
-1.2,-1.46,0.00497190792148275,0.00391182027133568,0.254602734173759
-1.2,-1.44,0.00495959472020263,0.00391182027133568,0.254602734173759
-1.2,-1.42,0.00492623760840541,0.00391182027133568,0.254602734173759
-1.2,-1.4,0.00416198437033019,0.00352741367162545,0.254602734173759
-1.2,-1.38,0.00398148857728603,0.00352741367162545,0.254602734173759
-1.2,-1.36,0.00395153809743236,0.00352741367162545,0.254602734173759
-1.2,-1.34,0.00345847976398076,0.00335201480410023,0.254602734173759
-1.2,-1.32,0.00339912580196222,0.00335201480410023,0.254602734173759
-1.2,-1.3,0.00344759924505597,0.00335201480410023,0.254602734173759
-1.2,-1.28,0.00341544673613811,0.00310844604023086,0.254602734173759
-1.2,-1.26,0.00344795662862633,0.00310844604023086,0.254602734173759
-1.2,-1.24,0.00325692449024736,0.00310844604023086,0.254602734173759
-1.2,-1.22,0.0029458380117947,0.00301976557900196,0.254602734173759
-1.2,-1.2,0.00295791990690382,0.00301976557900196,0.254602734173759
-1.2,-1.18,0.00303472541452301,0.00301976557900196,0.254602734173759
-1.2,-1.16,0.00288712501869511,0.00297555764554379,0.254602734173759
-1.2,-1.14,0.00281222356550114,0.00297555764554379,0.254602734173759
-1.2,-1.12,0.00273434183527282,0.00297555764554379,0.254602734173759
-1.2,-1.1,0.0025207430629302,0.00284530504979845,0.254602734173759
-1.2,-1.08,0.00259607290155648,0.00284530504979845,0.254602734173759
-1.2,-1.06,0.00262067055241771,0.00284530504979845,0.254602734173759
-1.2,-1.04,0.00213407813809464,0.00227888509647966,0.254602734173759
-1.2,-1.02,0.00206309596579758,0.00227888509647966,0.254602734173759
-1.2,-1,0.00203706243242261,0.00227888509647966,0.254602734173759
-1.2,-0.98,0.00187048281123942,0.00221343961939815,0.254602734173759
-1.2,-0.96,0.00189775722737375,0.00221343961939815,0.254602734173759
-1.2,-0.94,0.00191323382471277,0.00221343961939815,0.254602734173759
-1.2,-0.92,0.00191484496806609,0.00229044880337783,0.254602734173759
-1.2,-0.9,0.00191611368873154,0.00229044880337783,0.254602734173759
-1.2,-0.88,0.00191637333854166,0.00229044880337783,0.254602734173759
-1.2,-0.86,0.00191403048369878,0.00231173013937513,0.254602734173759
-1.2,-0.84,0.00193159565444493,0.00231173013937513,0.254602734173759
-1.2,-0.82,0.00194630920346466,0.00231173013937513,0.254602734173759
-1.2,-0.8,0.00186570820492813,0.00221373276175825,0.254602734173759
-1.2,-0.78,0.00187680147725349,0.00221373276175825,0.254602734173759
-1.2,-0.76,0.00189158917624249,0.00221373276175825,0.254602734173759
-1.2,-0.74,0.00198711789714441,0.00232137157026712,0.254602734173759
-1.2,-0.72,0.00198118970871007,0.00232137157026712,0.254602734173759
-1.2,-0.7,0.00198246664771337,0.00232137157026712,0.254602734173759
-1.2,-0.68,0.00234323903241437,0.00271639341998792,0.254602734173759
-1.2,-0.66,0.00232466459680427,0.00271639341998792,0.254602734173759
-1.2,-0.64,0.00232437376887945,0.00271639341998792,0.254602734173759
-1.2,-0.62,0.00266263120295017,0.002936037954512,0.254602734173759
-1.2,-0.6,0.00268449213017454,0.002936037954512,0.254602734173759
-1.2,-0.58,0.00266729430963218,0.002936037954512,0.254602734173759
-1.2,-0.56,0.00298455734086625,0.00334807047431882,0.254602734173759
-1.2,-0.54,0.00295475010154066,0.00334807047431882,0.254602734173759
-1.2,-0.52,0.00296316239486389,0.00334807047431882,0.254602734173759
-1.2,-0.5,0.00316203448790727,0.0034635710465455,0.254602734173759
-1.2,-0.48,0.00312091865545805,0.0034635710465455,0.254602734173759
-1.2,-0.46,0.00315951512078801,0.0034635710465455,0.254602734173759
-1.2,-0.44,0.00338119934013227,0.00358650141681542,0.254602734173759
-1.2,-0.42,0.00336024099134842,0.00358650141681542,0.254602734173759
-1.2,-0.4,0.00332564350509475,0.00358650141681542,0.254602734173759
-1.2,-0.38,0.00346148206784702,0.003596395498444,0.254602734173759
-1.2,-0.36,0.0035569037454103,0.003596395498444,0.254602734173759
-1.2,-0.34,0.00354778804675806,0.003596395498444,0.254602734173759
-1.2,-0.32,0.0034467826775965,0.0035571536892958,0.254602734173759
-1.2,-0.3,0.00341800101083323,0.0035571536892958,0.254602734173759
-1.2,-0.28,0.00344179937410998,0.0035571536892958,0.254602734173759
-1.2,-0.26,0.00342552600612477,0.00348024201040419,0.254602734173759
-1.2,-0.24,0.00340690836969002,0.00348024201040419,0.254602734173759
-1.2,-0.22,0.00339993120272662,0.00348024201040419,0.254602734173759
-1.2,-0.2,0.00345249080010582,0.00340553164146158,0.254602734173759
-1.2,-0.18,0.00350692290155536,0.00340553164146158,0.254602734173759
-1.2,-0.16,0.0035339701215079,0.00340553164146158,0.254602734173759
-1.2,-0.14,0.00345426778233261,0.00338465714013252,0.254602734173759
-1.2,-0.12,0.00339309718678685,0.00338465714013252,0.254602734173759
-1.2,-0.1,0.00336464147305392,0.00338465714013252,0.254602734173759
-1.2,-0.08,0.00334184967329715,0.00341265834420442,0.254602734173759
-1.2,-0.06,0.00337136098535679,0.00341265834420442,0.254602734173759
-1.2,-0.04,0.00338525301715313,0.00341265834420442,0.254602734173759
-1.2,-0.02,0.00337072867523126,0.00341265834420442,0.254602734173759
-1.2,0,0.00333829919800406,0.00341265834420442,0.254602734173759
-1.2,0.02,0.00327934639690956,0.00341265834420442,0.254602734173759
-1.18,-2.84,0.0021404477274564,0.00229035101770539,0.254602734173759
-1.18,-2.82,0.00213883172025445,0.00228171641967627,0.254602734173759
-1.18,-2.8,0.00215950537798842,0.00228171641967627,0.254602734173759
-1.18,-2.78,0.00221089625057944,0.00228171641967627,0.254602734173759
-1.18,-2.76,0.00227040042170597,0.00228171641967627,0.254602734173759
-1.18,-2.74,0.00225358965140934,0.00228171641967627,0.254602734173759
-1.18,-2.72,0.00242008379566625,0.00246575397323165,0.254602734173759
-1.18,-2.7,0.00248361312474031,0.00246575397323165,0.254602734173759
-1.18,-2.68,0.00257085163736339,0.00246575397323165,0.254602734173759
-1.18,-2.66,0.00276611817351186,0.00244948466609458,0.254602734173759
-1.18,-2.64,0.0026308076867371,0.00244948466609458,0.254602734173759
-1.18,-2.62,0.00259195397795284,0.00244948466609458,0.254602734173759
-1.18,-2.6,0.0029809203221735,0.00284049040762953,0.254602734173759
-1.18,-2.58,0.00298022239222757,0.00284049040762953,0.254602734173759
-1.18,-2.56,0.00298431266306716,0.00284049040762953,0.254602734173759
-1.18,-2.54,0.0032365254826603,0.00289817981846193,0.254602734173759
-1.18,-2.52,0.00322881418135265,0.00289817981846193,0.254602734173759
-1.18,-2.5,0.00322350089388691,0.00289817981846193,0.254602734173759
-1.18,-2.48,0.00345827055243691,0.00295898569802406,0.254602734173759
-1.18,-2.46,0.00358686536670226,0.00295898569802406,0.254602734173759
-1.18,-2.44,0.00374032630109861,0.00295898569802406,0.254602734173759
-1.18,-2.42,0.00393039024477155,0.0028482558868164,0.254602734173759
-1.18,-2.4,0.00390313860398764,0.0028482558868164,0.254602734173759
-1.18,-2.38,0.00380947818356351,0.0028482558868164,0.254602734173759
-1.18,-2.36,0.00383105861127296,0.00286336801480655,0.254602734173759
-1.18,-2.34,0.0039558116131289,0.00286336801480655,0.254602734173759
-1.18,-2.32,0.00399452693664714,0.00286336801480655,0.254602734173759
-1.18,-2.3,0.00400003360195862,0.00275557056486489,0.254602734173759
-1.18,-2.28,0.00409339335270663,0.00275557056486489,0.254602734173759
-1.18,-2.26,0.0042426747711221,0.00275557056486489,0.254602734173759
-1.18,-2.24,0.00421835385543654,0.00274785230200503,0.254602734173759
-1.18,-2.22,0.00420513928127345,0.00274785230200503,0.254602734173759
-1.18,-2.2,0.00409255797542229,0.00274785230200503,0.254602734173759
-1.18,-2.18,0.00402612569678806,0.00292220568457266,0.254602734173759
-1.18,-2.16,0.00404274540812644,0.00292220568457266,0.254602734173759
-1.18,-2.14,0.00397380907481505,0.00292220568457266,0.254602734173759
-1.18,-2.12,0.00384260354803381,0.00296044343884235,0.254602734173759
-1.18,-2.1,0.00377322937784202,0.00296044343884235,0.254602734173759
-1.18,-2.08,0.00386821527154065,0.00296044343884235,0.254602734173759
-1.18,-2.06,0.00390037538261154,0.00305772218288489,0.254602734173759
-1.18,-2.04,0.00394021859521304,0.00305772218288489,0.254602734173759
-1.18,-2.02,0.0039816403740137,0.00305772218288489,0.254602734173759
-1.18,-2,0.00382435857214874,0.00298703353665216,0.254602734173759
-1.18,-1.98,0.00381495668694466,0.00298703353665216,0.254602734173759
-1.18,-1.96,0.00380567661773135,0.00298703353665216,0.254602734173759
-1.18,-1.94,0.00368730862138861,0.00291560234209057,0.254602734173759
-1.18,-1.92,0.00351382585855451,0.00291560234209057,0.254602734173759
-1.18,-1.9,0.00316748943206599,0.00291560234209057,0.254602734173759
-1.18,-1.88,0.00300080398445885,0.00287216493338465,0.254602734173759
-1.18,-1.86,0.00325280785320313,0.00287216493338465,0.254602734173759
-1.18,-1.84,0.00353511285657862,0.00287216493338465,0.254602734173759
-1.18,-1.82,0.00390844510136442,0.0029837009962882,0.254602734173759
-1.18,-1.8,0.00386408731068967,0.0029837009962882,0.254602734173759
-1.18,-1.78,0.00375665467427593,0.0029837009962882,0.254602734173759
-1.18,-1.76,0.00429820693858631,0.00333595770083951,0.254602734173759
-1.18,-1.74,0.00435391655476495,0.00333595770083951,0.254602734173759
-1.18,-1.72,0.00436810258666351,0.00333595770083951,0.254602734173759
-1.18,-1.7,0.00442552576178088,0.00352633692159959,0.254602734173759
-1.18,-1.68,0.0043382943423977,0.00352633692159959,0.254602734173759
-1.18,-1.66,0.00458484308169465,0.00352633692159959,0.254602734173759
-1.18,-1.64,0.00459055733068004,0.00345425325606694,0.254602734173759
-1.18,-1.62,0.00448078001819887,0.00345425325606694,0.254602734173759
-1.18,-1.6,0.00441217589620286,0.00345425325606694,0.254602734173759
-1.18,-1.58,0.00473194574779724,0.00358435112110043,0.254602734173759
-1.18,-1.56,0.00483255969544453,0.00358435112110043,0.254602734173759
-1.18,-1.54,0.00475386275846368,0.00358435112110043,0.254602734173759
-1.18,-1.52,0.00499217391025478,0.00385785866123085,0.254602734173759
-1.18,-1.5,0.00508205128468989,0.00385785866123085,0.254602734173759
-1.18,-1.48,0.00511596154857632,0.00385785866123085,0.254602734173759
-1.18,-1.46,0.00491196686539048,0.00391182027133568,0.254602734173759
-1.18,-1.44,0.00487147980067729,0.00391182027133568,0.254602734173759
-1.18,-1.42,0.00486136456960541,0.00391182027133568,0.254602734173759
-1.18,-1.4,0.00411409280325264,0.00352741367162545,0.254602734173759
-1.18,-1.38,0.00398309604935513,0.00352741367162545,0.254602734173759
-1.18,-1.36,0.00402549967889497,0.00352741367162545,0.254602734173759
-1.18,-1.34,0.00354585372946378,0.00335201480410023,0.254602734173759
-1.18,-1.32,0.00339366786686828,0.00335201480410023,0.254602734173759
-1.18,-1.3,0.00333965382121484,0.00335201480410023,0.254602734173759
-1.18,-1.28,0.00323354556339522,0.00310844604023086,0.254602734173759
-1.18,-1.26,0.00330146426722181,0.00310844604023086,0.254602734173759
-1.18,-1.24,0.00320376822723889,0.00310844604023086,0.254602734173759
-1.18,-1.22,0.00295066209759812,0.00301976557900196,0.254602734173759
-1.18,-1.2,0.00297282120711523,0.00301976557900196,0.254602734173759
-1.18,-1.18,0.00303823343199503,0.00301976557900196,0.254602734173759
-1.18,-1.16,0.00286240679388383,0.00297555764554379,0.254602734173759
-1.18,-1.14,0.00279788267874735,0.00297555764554379,0.254602734173759
-1.18,-1.12,0.00272999395031908,0.00297555764554379,0.254602734173759
-1.18,-1.1,0.00252445628552941,0.00284530504979845,0.254602734173759
-1.18,-1.08,0.00259783996541939,0.00284530504979845,0.254602734173759
-1.18,-1.06,0.0026307156938682,0.00284530504979845,0.254602734173759
-1.18,-1.04,0.00215465996824222,0.00227888509647966,0.254602734173759
-1.18,-1.02,0.00208745952186893,0.00227888509647966,0.254602734173759
-1.18,-1,0.0020380304507012,0.00227888509647966,0.254602734173759
-1.18,-0.98,0.0018576867010193,0.00221343961939815,0.254602734173759
-1.18,-0.96,0.00187933207975598,0.00221343961939815,0.254602734173759
-1.18,-0.94,0.00189630500663749,0.00221343961939815,0.254602734173759
-1.18,-0.92,0.00189857733257801,0.00229044880337783,0.254602734173759
-1.18,-0.9,0.00188731812051064,0.00229044880337783,0.254602734173759
-1.18,-0.88,0.00187861917813274,0.00229044880337783,0.254602734173759
-1.18,-0.86,0.00189284963833972,0.00231173013937513,0.254602734173759
-1.18,-0.84,0.00193392505617469,0.00231173013937513,0.254602734173759
-1.18,-0.82,0.00195263914908254,0.00231173013937513,0.254602734173759
-1.18,-0.8,0.00186575044682134,0.00221373276175825,0.254602734173759
-1.18,-0.78,0.0018737611457635,0.00221373276175825,0.254602734173759
-1.18,-0.76,0.00188597538444783,0.00221373276175825,0.254602734173759
-1.18,-0.74,0.00197885604652791,0.00232137157026712,0.254602734173759
-1.18,-0.72,0.00197618295168021,0.00232137157026712,0.254602734173759
-1.18,-0.7,0.00198011459151326,0.00232137157026712,0.254602734173759
-1.18,-0.68,0.00232736746995436,0.00271639341998792,0.254602734173759
-1.18,-0.66,0.00229270492252323,0.00271639341998792,0.254602734173759
-1.18,-0.64,0.00232083069541775,0.00271639341998792,0.254602734173759
-1.18,-0.62,0.00270030752151289,0.002936037954512,0.254602734173759
-1.18,-0.6,0.00274725670658974,0.002936037954512,0.254602734173759
-1.18,-0.58,0.00273353014600652,0.002936037954512,0.254602734173759
-1.18,-0.56,0.00305399159756139,0.00334807047431882,0.254602734173759
-1.18,-0.54,0.0029990484291928,0.00334807047431882,0.254602734173759
-1.18,-0.52,0.00299611683469389,0.00334807047431882,0.254602734173759
-1.18,-0.5,0.00322666678985583,0.0034635710465455,0.254602734173759
-1.18,-0.48,0.00320713700613034,0.0034635710465455,0.254602734173759
-1.18,-0.46,0.00318732606440894,0.0034635710465455,0.254602734173759
-1.18,-0.44,0.0033252782984527,0.00358650141681542,0.254602734173759
-1.18,-0.42,0.00330652573313609,0.00358650141681542,0.254602734173759
-1.18,-0.4,0.00336940102289937,0.00358650141681542,0.254602734173759
-1.18,-0.38,0.00350295789449822,0.003596395498444,0.254602734173759
-1.18,-0.36,0.0035473129391754,0.003596395498444,0.254602734173759
-1.18,-0.34,0.00347575167825629,0.003596395498444,0.254602734173759
-1.18,-0.32,0.00340744707983656,0.0035571536892958,0.254602734173759
-1.18,-0.3,0.00342588440886256,0.0035571536892958,0.254602734173759
-1.18,-0.28,0.00347064254952975,0.0035571536892958,0.254602734173759
-1.18,-0.26,0.00346224678895865,0.00348024201040419,0.254602734173759
-1.18,-0.24,0.003426935304142,0.00348024201040419,0.254602734173759
-1.18,-0.22,0.00339870027087776,0.00348024201040419,0.254602734173759
-1.18,-0.2,0.00342898879706545,0.00340553164146158,0.254602734173759
-1.18,-0.18,0.00347424423826392,0.00340553164146158,0.254602734173759
-1.18,-0.16,0.0035552850425727,0.00340553164146158,0.254602734173759
-1.18,-0.14,0.00353584943246671,0.00338465714013252,0.254602734173759
-1.18,-0.12,0.00344774044370084,0.00338465714013252,0.254602734173759
-1.18,-0.1,0.00339795772995598,0.00338465714013252,0.254602734173759
-1.18,-0.08,0.0033633695154035,0.00341265834420442,0.254602734173759
-1.18,-0.06,0.00347514181367827,0.00341265834420442,0.254602734173759
-1.18,-0.04,0.00357771441608246,0.00341265834420442,0.254602734173759
-1.18,-0.02,0.00350272405084502,0.00341265834420442,0.254602734173759
-1.18,0,0.00336668563573253,0.00341265834420442,0.254602734173759
-1.18,0.02,0.00347207934149606,0.00328120513242006,0.254602734173759
-1.16,-2.84,0.00213796741706878,0.00229035101770539,0.254602734173759
-1.16,-2.82,0.00214517767692941,0.00229035101770539,0.254602734173759
-1.16,-2.8,0.00216726501603491,0.00228171641967627,0.254602734173759
-1.16,-2.78,0.00217619564542451,0.00228171641967627,0.254602734173759
-1.16,-2.76,0.00221020654093261,0.00228171641967627,0.254602734173759
-1.16,-2.74,0.0023041500978092,0.00228171641967627,0.254602734173759
-1.16,-2.72,0.00255659595969633,0.00246575397323165,0.254602734173759
-1.16,-2.7,0.00255291890862,0.00246575397323165,0.254602734173759
-1.16,-2.68,0.00250690967243764,0.00246575397323165,0.254602734173759
-1.16,-2.66,0.00266174826310436,0.00244948466609458,0.254602734173759
-1.16,-2.64,0.00259648406236038,0.00244948466609458,0.254602734173759
-1.16,-2.62,0.0026230232869557,0.00244948466609458,0.254602734173759
-1.16,-2.6,0.00311014878324169,0.00284049040762953,0.254602734173759
-1.16,-2.58,0.00306256851592043,0.00284049040762953,0.254602734173759
-1.16,-2.56,0.00298155290890808,0.00284049040762953,0.254602734173759
-1.16,-2.54,0.00325624436864393,0.00289817981846193,0.254602734173759
-1.16,-2.52,0.00343333127219639,0.00289817981846193,0.254602734173759
-1.16,-2.5,0.00348706534760982,0.00289817981846193,0.254602734173759
-1.16,-2.48,0.00356674743964888,0.00295898569802406,0.254602734173759
-1.16,-2.46,0.00350645073591342,0.00295898569802406,0.254602734173759
-1.16,-2.44,0.00360565555150794,0.00295898569802406,0.254602734173759
-1.16,-2.42,0.00386575694540253,0.0028482558868164,0.254602734173759
-1.16,-2.4,0.0039533727454594,0.0028482558868164,0.254602734173759
-1.16,-2.38,0.00392613722939125,0.0028482558868164,0.254602734173759
-1.16,-2.36,0.00392845114940983,0.00286336801480655,0.254602734173759
-1.16,-2.34,0.00399359330930391,0.00286336801480655,0.254602734173759
-1.16,-2.32,0.00396438235665459,0.00286336801480655,0.254602734173759
-1.16,-2.3,0.00388102884644811,0.00275557056486489,0.254602734173759
-1.16,-2.28,0.0040028855297927,0.00275557056486489,0.254602734173759
-1.16,-2.26,0.00424761411004676,0.00275557056486489,0.254602734173759
-1.16,-2.24,0.00421310599813313,0.00274785230200503,0.254602734173759
-1.16,-2.22,0.004213673466099,0.00274785230200503,0.254602734173759
-1.16,-2.2,0.00418309717101308,0.00274785230200503,0.254602734173759
-1.16,-2.18,0.00412738766913138,0.00292220568457266,0.254602734173759
-1.16,-2.16,0.0040311599205226,0.00292220568457266,0.254602734173759
-1.16,-2.14,0.00377615452063258,0.00292220568457266,0.254602734173759
-1.16,-2.12,0.00368329171930382,0.00296044343884235,0.254602734173759
-1.16,-2.1,0.00388554404118649,0.00296044343884235,0.254602734173759
-1.16,-2.08,0.00410245736669819,0.00296044343884235,0.254602734173759
-1.16,-2.06,0.00409832399489218,0.00305772218288489,0.254602734173759
-1.16,-2.04,0.00406701258078083,0.00305772218288489,0.254602734173759
-1.16,-2.02,0.00402368758615062,0.00305772218288489,0.254602734173759
-1.16,-2,0.0037937262757665,0.00298703353665216,0.254602734173759
-1.16,-1.98,0.00371668690816954,0.00298703353665216,0.254602734173759
-1.16,-1.96,0.00364202157491543,0.00298703353665216,0.254602734173759
-1.16,-1.94,0.00349043510474566,0.00291560234209057,0.254602734173759
-1.16,-1.92,0.00335668817945203,0.00291560234209057,0.254602734173759
-1.16,-1.9,0.00318415290672199,0.00291560234209057,0.254602734173759
-1.16,-1.88,0.00307380763583701,0.00287216493338465,0.254602734173759
-1.16,-1.86,0.00323752358392674,0.00287216493338465,0.254602734173759
-1.16,-1.84,0.00349354138331153,0.00287216493338465,0.254602734173759
-1.16,-1.82,0.00392580637326399,0.0029837009962882,0.254602734173759
-1.16,-1.8,0.00395020167271015,0.0029837009962882,0.254602734173759
-1.16,-1.78,0.00390555367124937,0.0029837009962882,0.254602734173759
-1.16,-1.76,0.00445032462758562,0.00333595770083951,0.254602734173759
-1.16,-1.74,0.00443458919428935,0.00333595770083951,0.254602734173759
-1.16,-1.72,0.00441083347358192,0.00333595770083951,0.254602734173759
-1.16,-1.7,0.00448209583168224,0.00352633692159959,0.254602734173759
-1.16,-1.68,0.00438822617552464,0.00352633692159959,0.254602734173759
-1.16,-1.66,0.0046232015477564,0.00352633692159959,0.254602734173759
-1.16,-1.64,0.00465585397139929,0.00345425325606694,0.254602734173759
-1.16,-1.62,0.00459626501605431,0.00345425325606694,0.254602734173759
-1.16,-1.6,0.00448412203602086,0.00345425325606694,0.254602734173759
-1.16,-1.58,0.0047206505057119,0.00358435112110043,0.254602734173759
-1.16,-1.56,0.00484589369449502,0.00358435112110043,0.254602734173759
-1.16,-1.54,0.00481456038854547,0.00358435112110043,0.254602734173759
-1.16,-1.52,0.00506031826502936,0.00385785866123085,0.254602734173759
-1.16,-1.5,0.00512857402999558,0.00385785866123085,0.254602734173759
-1.16,-1.48,0.00517748614198879,0.00385785866123085,0.254602734173759
-1.16,-1.46,0.00495017002977724,0.00391182027133568,0.254602734173759
-1.16,-1.44,0.00474735052665579,0.00391182027133568,0.254602734173759
-1.16,-1.42,0.0046943668577661,0.00391182027133568,0.254602734173759
-1.16,-1.4,0.00415074954536067,0.00352741367162545,0.254602734173759
-1.16,-1.38,0.00416563725686879,0.00352741367162545,0.254602734173759
-1.16,-1.36,0.00411537451804598,0.00352741367162545,0.254602734173759
-1.16,-1.34,0.00352420171555745,0.00335201480410023,0.254602734173759
-1.16,-1.32,0.00340451849148509,0.00335201480410023,0.254602734173759
-1.16,-1.3,0.00335983501690796,0.00335201480410023,0.254602734173759
-1.16,-1.28,0.00316433370767009,0.00310844604023086,0.254602734173759
-1.16,-1.26,0.00315918773499971,0.00310844604023086,0.254602734173759
-1.16,-1.24,0.00314641972423825,0.00310844604023086,0.254602734173759
-1.16,-1.22,0.00295564051484398,0.00301976557900196,0.254602734173759
-1.16,-1.2,0.00298624713296238,0.00301976557900196,0.254602734173759
-1.16,-1.18,0.00303895505906055,0.00301976557900196,0.254602734173759
-1.16,-1.16,0.00286336032423444,0.00297555764554379,0.254602734173759
-1.16,-1.14,0.00280213769268596,0.00297555764554379,0.254602734173759
-1.16,-1.12,0.00274818898845516,0.00297555764554379,0.254602734173759
-1.16,-1.1,0.00254773408962435,0.00284530504979845,0.254602734173759
-1.16,-1.08,0.00260817935963381,0.00284530504979845,0.254602734173759
-1.16,-1.06,0.00264095607481063,0.00284530504979845,0.254602734173759
-1.16,-1.04,0.00216819450227866,0.00227888509647966,0.254602734173759
-1.16,-1.02,0.00213062391631938,0.00227888509647966,0.254602734173759
-1.16,-1,0.00206447386754349,0.00227888509647966,0.254602734173759
-1.16,-0.98,0.00184748354666427,0.00221343961939815,0.254602734173759
-1.16,-0.96,0.00186625482001384,0.00221343961939815,0.254602734173759
-1.16,-0.94,0.00189429688752383,0.00221343961939815,0.254602734173759
-1.16,-0.92,0.00190181882821414,0.00229044880337783,0.254602734173759
-1.16,-0.9,0.0019165122681803,0.00229044880337783,0.254602734173759
-1.16,-0.88,0.00194945185126212,0.00229044880337783,0.254602734173759
-1.16,-0.86,0.00196766778231848,0.00231173013937513,0.254602734173759
