"loc1","scale1","shape1","loc2","scale2","shape2","alt","alt_mean50","alt_std50","rlon","rlat","Test","Val","loc","shape","scale","dataset","loc_pred_vglm","scale_pred_vglm","shape_pred_vglm"
-2.10172455461414,-2.13030157664469,1.09833862282021,-1.4620955399391,-1.93841375376275,-0.130395554299253,-0.130879709704802,1.9966307357072,0.935059688014222,-1.88,-1.2,0,0,0.0021718936606117,0.530174491354728,0.0013376916628521,"Train",0.0030574732945362,0.00218201573581926,0.191748325821341
-2.10172455461414,-2.13030157664469,1.09833862282021,-1.4620955399391,-1.93841375376275,-0.130395554299253,-0.000499682207625684,2.02775752636492,0.924342251110732,-1.86,-1.2,0,0,0.002187506243824,0.622495929949163,0.001065479154863,"Train",0.00308854852628679,0.00218201573581926,0.191748325821341
-2.10172455461414,-2.13030157664469,1.09833862282021,-1.4620955399391,-1.93841375376275,-0.130395554299253,0.433185897771802,2.05416388137983,0.912658699638299,-1.84,-1.2,0,0,0.0025559741967871,0.429146205090805,0.0014203779001574,"Train",0.0031971446671371,0.00218201573581926,0.191748325821341
-2.10172455461414,-2.13030157664469,1.09833862282021,-1.59938061774648,-1.75437649757142,-0.0498875841730315,0.655598318505871,2.07229784289865,0.903807711122572,-1.82,-1.2,0,0,0.0026581443594473,0.33085757184774,0.0016224755182607,"Train",0.00321391804384979,0.00220548245746495,0.191748325821341
-2.10172455461414,-2.13030157664469,1.09833862282021,-1.59938061774648,-1.75437649757142,-0.0498875841730315,0.620137478772238,2.08491884520199,0.90050357226503,-1.8,-1.2,0,0,0.0023538756652202,0.567306194778318,0.0012833927696057,"Train",0.00320403635522086,0.00220548245746495,0.191748325821341
-2.10172455461414,-2.13030157664469,1.09833862282021,-1.59938061774648,-1.75437649757142,-0.0498875841730315,0.435169154417829,2.08610666162687,0.905571209577739,-1.78,-1.2,0,0,0.0029286060743764,0.224348078599326,0.0015409264583388,"Train",0.00315687553896376,0.00220548245746495,0.191748325821341
-1.60140560223526,-1.74388318678261,-0.0584731530298896,-2.09800610768575,-2.14113877047468,1.08181048431958,0.262206721466381,2.07781044159686,0.932967078560327,-1.76,-1.2,0,0,0.0030667050364805,0.181727538830107,0.0017026334784715,"Train",0.0032454609065244,0.00224514750724764,0.191748325821341
-1.60140560223526,-1.74388318678261,-0.0584731530298896,-2.09800610768575,-2.14113877047468,1.08181048431958,0.307707556847053,2.06045416566958,0.959749399643651,-1.74,-1.2,0,0,0.0028795488593002,0.239449073994646,0.0016131697614085,"Train",0.00325821917318395,0.00224514750724764,0.191748325821341
-1.60140560223526,-1.74388318678261,-0.0584731530298896,-2.09800610768575,-2.14113877047468,1.08181048431958,0.406459771947615,2.04938034231137,0.978619051267507,-1.72,-1.2,0,0,0.002683554819979,0.369055994994476,0.0016964408659379,"Train",0.00328410560498201,0.00224514750724764,0.191748325821341
-1.60140560223526,-1.74388318678261,-0.0584731530298896,-0.475775075111538,-0.825465505570645,-0.930873812710167,0.219777992039343,2.03851263351865,0.988235723680629,-1.7,-1.2,0,0,0.0025223248971131,0.36957208803616,0.001761564656827,"Train",0.00363923959171402,0.00242357782763849,0.191748325821341
-1.60140560223526,-1.74388318678261,-0.0584731530298896,-0.475775075111538,-0.825465505570645,-0.930873812710167,0.00362706567014738,2.023169937097,0.982492232768531,-1.68,-1.2,0,0,0.0030936873612101,0.472494358443952,0.0019903088656955,"Train",0.00358526269571271,0.00242357782763849,0.191748325821341
-1.60140560223526,-1.74388318678261,-0.0584731530298896,-0.475775075111538,-0.825465505570645,-0.930873812710167,0.234353809574726,2.00355802016044,0.976246653995419,-1.66,-1.2,0,0,0.0036516680254055,0.234537674633989,0.0023425996472729,"Train",0.00364531974738225,0.00242357782763849,0.191748325821341
-0.473984001613357,-0.815798120057628,-0.959009499169449,-1.59938061774648,-1.75437649757142,-0.0498875841730315,0.61379766750311,1.98143273446054,0.971915219791386,-1.64,-1.2,0,0,0.0044469017707932,0.0147210561681695,0.0028107174639147,"Train",0.00411987637234365,0.00252958725573158,0.191748325821341
-0.473984001613357,-0.815798120057628,-0.959009499169449,-1.59938061774648,-1.75437649757142,-0.0498875841730315,0.624623532775611,1.95338468210691,0.991113038488233,-1.62,-1.2,0,0,0.0048144247809382,-0.0705730813552326,0.00297071327875,"Train",0.00412453373707097,0.00252958725573158,0.191748325821341
-0.473984001613357,-0.815798120057628,-0.959009499169449,-1.59938061774648,-1.75437649757142,-0.0498875841730315,0.651971435663962,1.91432257665943,1.03894568865971,-1.6,-1.2,0,0,0.0053475811711469,-0.0801963072441929,0.0031864583746968,"Train",0.00413414330612879,0.00252958725573158,0.191748325821341
-0.473984001613357,-0.815798120057628,-0.959009499169449,0.151728941528329,-0.0160072650204677,0.00583178569319088,1.17704358376834,1.8733194256203,1.10763044751669,-1.58,-1.2,0,0,0.0052895663768842,0.338911916948145,0.0030086864994757,"Train",0.00481841302517078,0.00279854340331322,0.191748325821341
-0.473984001613357,-0.815798120057628,-0.959009499169449,0.151728941528329,-0.0160072650204677,0.00583178569319088,1.57707514257701,1.83879663866917,1.17944996382596,-1.56,-1.2,0,0,0.0050453457628039,0.436795038464211,0.0024667136003803,"Train",0.00492257454805716,0.00279854340331322,0.191748325821341
-0.473984001613357,-0.815798120057628,-0.959009499169449,0.151728941528329,-0.0160072650204677,0.00583178569319088,1.25539945357734,1.80727926857498,1.24949454430277,-1.54,-1.2,0,0,0.0054644999262836,0.249387660193193,0.0025981035180023,"Train",0.00484283501861752,0.00279854340331322,0.191748325821341
0.155651182614857,-0.0070595954181527,-0.00151730500052224,-0.475775075111538,-0.825465505570645,-0.930873812710167,0.90335699579867,1.76636077917891,1.33437989367178,-1.52,-1.2,0,0,0.0058000883890063,-0.0585075885545646,0.0031110832581532,"Train",0.00503380570541941,0.00290491764450418,0.191748325821341
0.155651182614857,-0.0070595954181527,-0.00151730500052224,-0.475775075111538,-0.825465505570645,-0.930873812710167,1.16349154435247,1.71412237951587,1.43312037568605,-1.5,-1.2,0,0,0.0066235449455923,0.0913296449832597,0.0033156742158894,"Train",0.00510356025904425,0.00290491764450418,0.191748325821341
0.155651182614857,-0.0070595954181527,-0.00151730500052224,-0.475775075111538,-0.825465505570645,-0.930873812710167,1.4907551251809,1.65685629083893,1.53121686984304,-1.48,-1.2,0,0,0.0074181257585792,0.0646484407686872,0.0032900781945971,"Train",0.00519074217943182,0.00290491764450418,0.191748325821341
0.155651182614857,-0.0070595954181527,-0.00151730500052224,0.946115005137375,0.282479564719664,-0.764002430263097,1.44318191391833,1.59734500028982,1.61562988199077,-1.46,-1.2,0,0,0.0069139720497614,0.209854844111145,0.0037143723576139,"Train",0.0056337352421121,0.00309814789557843,0.191748325821341
0.155651182614857,-0.0070595954181527,-0.00151730500052224,0.946115005137375,0.282479564719664,-0.764002430263097,1.3357199331504,1.53390528024428,1.67946781918475,-1.44,-1.2,0,0,0.0064058027698071,-0.0123046202100799,0.0035652505541339,"Train",0.00561068440320814,0.00309814789557843,0.191748325821341
0.155651182614857,-0.0070595954181527,-0.00151730500052224,0.946115005137375,0.282479564719664,-0.764002430263097,1.15851925682694,1.46317805082348,1.73411133860816,-1.42,-1.2,0,0,0.0063230830560327,0.0562397217608491,0.0028057223050947,"Train",0.0055703770064769,0.00309814789557843,0.191748325821341
0.952735188844993,0.291161839876982,-0.788435045044702,0.151728941528329,-0.0160072650204677,0.00583178569319088,0.647563698564845,1.39675984774993,1.77797776298981,-1.4,-1.2,0,0,0.0064981670692601,0.0853852211080826,0.0034819466119942,"Train",0.00570404450867936,0.00314106217691647,0.191748325821341
0.952735188844993,0.291161839876982,-0.788435045044702,0.151728941528329,-0.0160072650204677,0.00583178569319088,0.166523011542246,1.33073923782717,1.8148590694957,-1.38,-1.2,0,0,0.0064715617493221,-0.166288296579211,0.0034594859174119,"Train",0.00558608110319375,0.00314106217691647,0.191748325821341
0.952735188844993,0.291161839876982,-0.788435045044702,0.151728941528329,-0.0160072650204677,0.00583178569319088,0.062669781131004,1.2739971053411,1.84587405405369,-1.36,-1.2,0,0,0.0064987051764238,-0.039338808783802,0.004066607254481,"Train",0.00556349466510288,0.00314106217691647,0.191748325821341
0.952735188844993,0.291161839876982,-0.788435045044702,1.38213466733704,1.06577389087296,0.165082701045048,-0.00600334156957809,1.20265845908119,1.87460343617806,-1.34,-1.2,0,0,0.0067505863489251,-0.0874100945023942,0.0042282318734533,"Train",0.00594193427070415,0.00334490962254511,0.191748325821341
0.952735188844993,0.291161839876982,-0.788435045044702,1.38213466733704,1.06577389087296,0.165082701045048,-0.195783847462979,1.12960089566534,1.89803995902489,-1.32,-1.2,0,0,0.0057835689363285,-0.130746532437036,0.0034093931067469,"Train",0.00589858292224205,0.00334490962254511,0.191748325821341
0.952735188844993,0.291161839876982,-0.788435045044702,1.38213466733704,1.06577389087296,0.165082701045048,-0.0980352204097263,1.05494934899322,1.91408696079853,-1.3,-1.2,0,0,0.0059938888228983,0.160808416842012,0.0031476197374874,"Train",0.0059285248925243,0.00334490962254511,0.191748325821341
1.39023568773625,1.0737597133153,0.16126757492714,0.946115005137375,0.282479564719664,-0.764002430263097,0.29123760190152,0.975566842892758,1.92221571740872,-1.28,-1.2,0,0,0.0067790309964462,0.371891774284188,0.0024840001235526,"Train",0.00623917409914797,0.00346786737142301,0.191748325821341
1.39023568773625,1.0737597133153,0.16126757492714,0.946115005137375,0.282479564719664,-0.764002430263097,0.346917705847637,0.89706587039763,1.91707379584811,-1.26,-1.2,0,0,0.0066779129065284,0.18248433471479,0.003290245195719,"Train",0.00625866931909169,0.00346786737142301,0.191748325821341
1.39023568773625,1.0737597133153,0.16126757492714,0.946115005137375,0.282479564719664,-0.764002430263097,-0.16580988489753,0.817362105377605,1.89988754596068,-1.24,-1.2,0,0,0.0065631829189403,0.308758962320436,0.0038081387606416,"Train",0.00613356840378414,0.00346786737142301,0.191748325821341
1.39023568773625,1.0737597133153,0.16126757492714,2.57204397160815,1.41141856189274,-1.42076822610923,-0.6767995862435,0.731043378867575,1.86347756015476,-1.22,-1.2,0,0,0.0062171211646372,0.230636021860779,0.0034590400720083,"Train",0.00648179062666157,0.00370306008833261,0.191748325821341
1.39023568773625,1.0737597133153,0.16126757492714,2.57204397160815,1.41141856189274,-1.42076822610923,-0.652299769526823,0.645999665404686,1.80874120323114,-1.2,-1.2,0,0,0.0066559434473967,-0.0147968304249754,0.0040624577358434,"Train",0.00649379312012852,0.00370306008833261,0.191748325821341
1.39023568773625,1.0737597133153,0.16126757492714,2.57204397160815,1.41141856189274,-1.42076822610923,-0.327793483844766,0.567267204874154,1.76157762646476,-1.18,-1.2,0,0,0.0062439194817376,0.0400562487802571,0.0039208960608722,"Train",0.00658172878158643,0.00370306008833261,0.191748325821341
2.584186234892,1.41909706030436,-1.45977524413362,1.38213466733704,1.06577389087296,0.165082701045048,-0.30100858819259,0.497686872207586,1.73157253497855,-1.16,-1.2,0,0,0.0062677235710862,-0.0122261294172615,0.0043090940674219,"Train",0.00696108776124315,0.00376252191725888,0.191748325821341
2.584186234892,1.41909706030436,-1.45977524413362,1.38213466733704,1.06577389087296,0.165082701045048,-0.684786367287344,0.424596822671243,1.69184979993504,-1.14,-1.2,0,0,0.0058871008047281,0.0756726283318111,0.0038800574189148,"Train",0.00686836018861802,0.00376252191725888,0.191748325821341
2.584186234892,1.41909706030436,-1.45977524413362,1.38213466733704,1.06577389087296,0.165082701045048,-1.0286463675008,0.355562019978602,1.63147079742787,-1.12,-1.2,0,0,0.0061895053793552,-0.0440777921932756,0.0043262946300923,"Train",0.00678551797806237,0.00376252191725888,0.191748325821341
2.584186234892,1.41909706030436,-1.45977524413362,2.09598570613687,2.72594792718069,-2.56412589200599,-0.986911379242392,0.273274837466089,1.54250017379201,-1.1,-1.2,0,0,0.0054923436681566,-0.159099073368038,0.0042300182906308,"Train",0.00688426525334396,0.00414369237942349,0.191748325821341
2.584186234892,1.41909706030436,-1.45977524413362,2.09598570613687,2.72594792718069,-2.56412589200599,-0.735514553818994,0.187526519583734,1.42427008383629,-1.08,-1.2,0,0,0.0054833786499258,0.0164106008018939,0.0042188200738908,"Train",0.0069540679712303,0.00414369237942349,0.191748325821341
2.584186234892,1.41909706030436,-1.45977524413362,2.09598570613687,2.72594792718069,-2.56412589200599,-0.663627300223793,0.102261335490232,1.26830804502371,-1.06,-1.2,0,0,0.0057697763154309,-0.0188679116564751,0.0044093486575961,"Train",0.00697814707967696,0.00414369237942349,0.191748325821341
1.47254325721663,1.32568618150294,-1.77153752736423,-0.478962652986201,0.887931423657298,-0.454317713664719,-0.910581821086885,-0.207463112410636,0.265962205379278,-0.44,-1.2,0,0,0.0043338280739717,0.242363050279005,0.0036475736520559,"Train",0.00545573264005622,0.00368772256949346,0.191748325821341
1.47254325721663,1.32568618150294,-1.77153752736423,-0.478962652986201,0.887931423657298,-0.454317713664719,-0.960466937075153,-0.161922948476219,0.31823006267734,-0.42,-1.2,0,0,0.004809643775179,-0.0361524341599901,0.0035482018911201,"Train",0.00543994738466706,0.00368772256949346,0.191748325821341
1.47254325721663,1.32568618150294,-1.77153752736423,-0.478962652986201,0.887931423657298,-0.454317713664719,-1.05105197219379,-0.134586866450875,0.345494576083955,-0.4,-1.2,0,0,0.0052136409609104,-0.0227118981396564,0.0035525494112941,"Train",0.00541503707091367,0.00368772256949346,0.191748325821341
1.47254325721663,1.32568618150294,-1.77153752736423,1.77654348746506,0.994918213185268,-1.26607949857186,-0.731985149160051,-0.106289352862126,0.374393704513326,-0.38,-1.2,0,0,0.0044812626687756,0.353657653569141,0.0031693555311774,"Train",0.0061547746612692,0.00371072656695873,0.191748325821341
1.47254325721663,1.32568618150294,-1.77153752736423,1.77654348746506,0.994918213185268,-1.26607949857186,-0.274660724014015,-0.0799330781304486,0.396508718348624,-0.36,-1.2,0,0,0.0054222623837607,0.149803547426384,0.0035718337622707,"Train",0.00626939102982432,0.00371072656695873,0.191748325821341
1.47254325721663,1.32568618150294,-1.77153752736423,1.77654348746506,0.994918213185268,-1.26607949857186,-0.293071832232088,-0.0574140191532257,0.41780060494145,-0.34,-1.2,0,0,0.0067512470427068,-0.0925991643398925,0.0043212114566538,"Train",0.00626317788316673,0.00371072656695873,0.191748325821341
1.78598402326453,1.0029670357381,-1.30165379231843,1.46416364497766,1.31792455449826,-1.72576233243362,-0.665304490807212,-0.0334387903261608,0.439312258000957,-0.32,-1.2,0,0,0.0070115913556513,-0.143939419937249,0.0038963107204973,"Train",0.00630478773420363,0.00365589567142443,0.191748325821341
1.78598402326453,1.0029670357381,-1.30165379231843,1.46416364497766,1.31792455449826,-1.72576233243362,-0.80461385422188,-0.00699996689626619,0.453139072232367,-0.3,-1.2,0,0,0.0066145758641095,-0.116722552605733,0.0037021131716776,"Train",0.00626753638154434,0.00365589567142443,0.191748325821341
1.78598402326453,1.0029670357381,-1.30165379231843,1.46416364497766,1.31792455449826,-1.72576233243362,-0.653124026009297,0.0138276173462357,0.468092623458234,-0.28,-1.2,0,0,0.0064713791935466,-0.111985097229833,0.0033183198967758,"Train",0.00630468307682912,0.00365589567142443,0.191748325821341
1.78598402326453,1.0029670357381,-1.30165379231843,1.0902450449127,1.99446773067714,-0.886203401923604,-0.586713541686262,0.0349070736719004,0.47925787046439,-0.26,-1.2,0,0,0.0057266100167969,0.133905440238108,0.0036563065295068,"Train",0.00624673525826555,0.0038025248102907,0.191748325821341
1.78598402326453,1.0029670357381,-1.30165379231843,1.0902450449127,1.99446773067714,-0.886203401923604,-0.687017177366364,0.0512340489167014,0.488066599093734,-0.24,-1.2,0,0,0.0062539425776654,0.051621507968064,0.0046595247729501,"Train",0.006220097743103,0.0038025248102907,0.191748325821341
1.78598402326453,1.0029670357381,-1.30165379231843,1.0902450449127,1.99446773067714,-0.886203401923604,-0.717328339857345,0.0642686375537785,0.497041348404873,-0.22,-1.2,0,0,0.0070221619300489,-0.21489202477852,0.0048832482755283,"Train",0.00621149876596792,0.0038025248102907,0.191748325821341
1.09735473189222,2.00162782092084,-0.913347799579568,1.77654348746506,0.994918213185268,-1.26607949857186,-0.554688666443046,0.0782859471079507,0.520098968530868,-0.2,-1.2,0,0,0.0064132947307574,0.0473005736141832,0.0037540960257094,"Train",0.00601451245403869,0.00398179247476203,0.191748325821341
1.09735473189222,2.00162782092084,-0.913347799579568,1.77654348746506,0.994918213185268,-1.26607949857186,-0.314863671590205,0.0963375962120432,0.539157869253584,-0.18,-1.2,0,0,0.0070260114013137,-0.0382772498039344,0.0042074271887532,"Train",0.00607433146280373,0.00398179247476203,0.191748325821341
1.09735473189222,2.00162782092084,-0.913347799579568,1.77654348746506,0.994918213185268,-1.26607949857186,-0.225285825296082,0.111853160826161,0.556707841745001,-0.16,-1.2,0,0,0.0059340939269598,0.0918165987663006,0.0035519046079358,"Train",0.00609607979476806,0.00398179247476203,0.191748325821341
1.09735473189222,2.00162782092084,-0.913347799579568,0.788971268347703,1.84928945052206,-0.480592577944217,-0.419562505948792,0.127139229269629,0.57467829176383,-0.14,-1.2,0,0,0.0064750895568652,-0.242694401960753,0.0035981961841488,"Train",0.00577842023075768,0.00418452216201001,0.191748325821341
1.09735473189222,2.00162782092084,-0.913347799579568,0.788971268347703,1.84928945052206,-0.480592577944217,-0.733300410194476,0.150584685249665,0.585582491926666,-0.12,-1.2,0,0,0.0061210704236032,-0.0997603997297996,0.0039329369724922,"Train",0.00569697428076533,0.00418452216201001,0.191748325821341
1.09735473189222,2.00162782092084,-0.913347799579568,0.788971268347703,1.84928945052206,-0.480592577944217,-0.847671549407578,0.185323461858377,0.57046811519173,-0.1,-1.2,0,0,0.0066382753624847,-0.0810945502362997,0.0045251674177499,"Train",0.00566550770217467,0.00418452216201001,0.191748325821341
0.795057750868272,1.85657862354344,-0.49873599572927,1.0902450449127,1.99446773067714,-0.886203401923604,-0.693161260674446,0.220320870283888,0.536234839227104,-0.08,-1.2,0,0,0.007335689252472,-0.138736215464918,0.0052785094992452,"Train",0.00560952629466062,0.00415661733577113,0.191748325821341
0.795057750868272,1.85657862354344,-0.49873599572927,1.0902450449127,1.99446773067714,-0.886203401923604,-0.489141609914532,0.260748949080801,0.48481031149929,-0.06,-1.2,0,0,0.0068265855983318,-0.134865466560119,0.0050710275245584,"Train",0.0056587144461173,0.00415661733577113,0.191748325821341
0.795057750868272,1.85657862354344,-0.49873599572927,1.0902450449127,1.99446773067714,-0.886203401923604,-0.410742530779048,0.29005883227895,0.448688139509358,-0.04,-1.2,0,0,0.0058287500273711,0.153358298595497,0.0045838531568707,"Train",0.00567668208458071,0.00415661733577113,0.191748325821341
0.795057750868272,1.85657862354344,-0.49873599572927,1.0902450449127,1.99446773067714,-0.886203401923604,-0.460110266522323,0.311604838745918,0.421478047771312,-0.02,-1.2,0,0,0.0054109811560868,0.0934656156318157,0.0041348424753486,"Train",0.00566265547878147,0.00415661733577113,0.191748325821341
0.795057750868272,1.85657862354344,-0.49873599572927,1.0902450449127,1.99446773067714,-0.886203401923604,-0.622016847417081,0.330252057122403,0.398389093431525,0,-1.2,0,0,0.0047460628251011,0.069757567817822,0.0030750818945922,"Train",0.00562018074281598,0.00415661733577113,0.191748325821341
0.795057750868272,1.85657862354344,-0.49873599572927,1.0902450449127,1.99446773067714,-0.886203401923604,-0.905234872692956,0.34961105890052,0.365386096555043,0.02,-1.2,0,0,0.0041732518565553,0.170261042915449,0.0026668182530674,"Train",0.00554678015315247,0.00415661733577113,0.191748325821341
-0.341245620844079,-1.16802396205737,0.563782043453027,0.0387649188400486,-0.696866197725729,-0.656308248005145,2.46182995469772,0.98473137106409,1.01791751427916,-2.24,-1.18,0,0,0.0051897136621598,0.101961233480826,0.0024242483619014,"Train",0.00537370148443738,0.00259292087203971,0.191748325821341
-0.341245620844079,-1.16802396205737,0.563782043453027,0.0387649188400486,-0.696866197725729,-0.656308248005145,2.14153464936024,1.05101821188146,1.02912263648202,-2.22,-1.18,0,0,0.005084010028492,-0.0294278215447624,0.0021015806389098,"Train",0.00528768154433342,0.00259292087203971,0.191748325821341
-0.341245620844079,-1.16802396205737,0.563782043453027,0.0387649188400486,-0.696866197725729,-0.656308248005145,1.51511579757836,1.11477905212548,1.02394574986727,-2.2,-1.18,0,0,0.0048005055860015,0.267949567942553,0.0026011815946344,"Train",0.00512391478227861,0.00259292087203971,0.191748325821341
-0.341245620844079,-1.16802396205737,0.563782043453027,-1.52884879795464,-1.75985896920668,2.86897731158628,1.31534750730742,1.17675877287067,1.00512453650256,-2.18,-1.18,0,0,0.0046847776097213,0.271925538478495,0.0026386292335312,"Train",0.00476133333459993,0.00243756211896369,0.191748325821341
-0.341245620844079,-1.16802396205737,0.563782043453027,-1.52884879795464,-1.75985896920668,2.86897731158628,1.42051592159358,1.23364123089393,0.981366718511028,-2.16,-1.18,0,0,0.0042144702570731,0.255288004714861,0.0022319259098211,"Train",0.00478424501349854,0.00243756211896369,0.191748325821341
-0.341245620844079,-1.16802396205737,0.563782043453027,-1.52884879795464,-1.75985896920668,2.86897731158628,1.19838873385399,1.28686394242986,0.959432651331489,-2.14,-1.18,0,0,0.0043759481571633,0.134733397706925,0.0026684651475136,"Train",0.00472409778964052,0.00243756211896369,0.191748325821341
-1.53063423795558,-1.74936078377225,2.92516477791345,-0.343485982663356,-1.17800480183889,0.558858815777563,0.710269304639682,1.33439550018955,0.949645299675496,-2.12,-1.18,0,0,0.0038389980112499,0.302995914779552,0.0028329710920196,"Train",0.0042647452477211,0.00237306449946186,0.191748325821341
-1.53063423795558,-1.74936078377225,2.92516477791345,-0.343485982663356,-1.17800480183889,0.558858815777563,0.565181388243132,1.38221721090837,0.95441453950741,-2.1,-1.18,0,0,0.0027756268108017,0.504578331188795,0.0017848475566834,"Train",0.00422457317212075,0.00237306449946186,0.191748325821341
-1.53063423795558,-1.74936078377225,2.92516477791345,-0.343485982663356,-1.17800480183889,0.558858815777563,0.825706235326346,1.43557087418952,0.965008869829621,-2.08,-1.18,0,0,0.0029318692080337,0.514667791942825,0.0017719987616532,"Train",0.00428726724013712,0.00237306449946186,0.191748325821341
-1.53063423795558,-1.74936078377225,2.92516477791345,-1.4620955399391,-1.93841375376275,-0.130395554299253,1.08943153035079,1.49779428077389,0.973728532324408,-2.06,-1.18,0,0,0.0035219001796523,0.321488273032511,0.0020252309603024,"Train",0.00396677193616448,0.00227046191248244,0.191748325821341
