month,year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
6,1999,0.04746919342268654,0.04515041636906308,0.04486216848839191,0.048064735261740966,0.05145518922149374,0.05421864515369669,0.05758779538896562,0.063072495275839,0.06949749576298528,0.07669507410802577,0.08357935767888429,0.09021438137065858,0.09388546118960962,0.09271778607139189,0.09833190987105175,0.09957392350963713,0.09977815175025215,0.10341750926792982,0.10573811183060772,0.10461496237598991,0.10979639540292317,0.11145757629060371,0.11723236439486655,0.12022369226974494,0.1236376785446337,0.12280250488585391,0.1263119295451092,0.1283688567068097,0.12812879410316874,0.13225265815064743,0.13228472173691988,0.13385928718682177,0.13273256898028205,0.12799308335278414,0.12167215297654263,0.11534776777779156,0.1067661643200082,0.09828002771490026,0.08920532956759097
6,2000,0.08986685555588393,0.08499940867406265,0.07674517158640916,0.0721979664194437,0.06947314678824634,0.07097652433206636,0.07362501252444381,0.07885669781981272,0.08178318698417225,0.08513347732178807,0.08996762367985504,0.09608230014746649,0.1020500004864717,0.10936172042469643,0.11621020517939337,0.12302283833559587,0.127530754070382,0.1333289438272864,0.13796166938835905,0.13972757877656927,0.14550796371906333,0.14990700625187417,0.15621029353371818,0.16170208606029352,0.167902073342291,0.17263918095629233,0.17948996521315638,0.18605948275396436,0.18932307053673186,0.1964804768932856,0.20176339195107568,0.2077999331508768,0.20943337379278687,0.21433684413983767,0.21775074193671215,0.2185983845325852,0.22134640943627906,0.22135496422817255,0.21845658688974565
6,2001,-0.005858990409617189,-0.009447027086242893,-0.013574886948009329,-0.014863076932460164,-0.014670032037054288,-0.012958803639927961,-0.011235853309279354,-0.008202519243499575,-0.005775436706963837,-0.002701762639746239,0.001635065503806598,0.006697529863778447,0.010779964624134776,0.015123673345710667,0.01870006220374582,0.022075390463977357,0.0254409934279018,0.031154399076565375,0.038514158296998724,0.04543483558807996,0.05268365133563983,0.05796563108651383,0.06366838623320589,0.06975183961325583,0.07602615819474474,0.08085532093941845,0.08655110453226268,0.09275142436962265,0.09814350009039143,0.10307909703578136,0.10655717211482048,0.11003381525548908,0.11472980276442445,0.11761584513191793,0.1195333201160264,0.12161983915673512,0.1203474866251992,0.12060679638769707,0.12042080981888753
6,2002,0.02293416199300427,0.017712631589849336,0.011808754442379277,0.01424141529181155,0.01796000584039898,0.02133677210817731,0.022767845129396776,0.02585839908993409,0.029257771532882896,0.034265311876460515,0.040245960687046174,0.04351429615898037,0.04766546748614698,0.05363916616867557,0.0558971987601261,0.057923955084572695,0.0587252720456473,0.06100500457461454,0.06372371067403246,0.06367315691767832,0.06821923550125017,0.06749454137956704,0.06822891507965906,0.06805136237309499,0.06993932510016278,0.06919174936681781,0.06802412496062343,0.06833854759363259,0.06807348804322674,0.0685011244654114,0.06927156970581469,0.06995124737335724,0.0675936239030088,0.06576572026953097,0.06388929157820733,0.061428093338939886,0.05834814373218683,0.05412137704829233,0.05048956931084714
6,2003,0.010425186063448205,-0.014883655807390107,-0.030844529402647834,-0.04197812511446617,-0.05047363749849851,-0.0583752532417789,-0.06152171648127663,-0.06738693617143787,-0.07217504614072304,-0.07904873538101688,-0.08228885913663299,-0.08430288060992278,-0.08392285035319101,-0.08408544569713486,-0.0865637375758616,-0.08559552608388318,-0.08508317105799741,-0.08308784003062948,-0.08147477257270974,-0.08045506145381708,-0.08015553620739613,-0.07904016498599922,-0.07936561471909234,-0.07930752479860517,-0.07924451142964123,-0.07924561022796585,-0.07813808320121807,-0.07746640682004663,-0.07754657654291086,-0.0741088104285847,-0.07345162595750428,-0.07053831466341018,-0.06643388057138816,-0.06890371447214695,-0.06813143659545143,-0.0667290183294157,-0.07018556143100657,-0.06986837356364006,-0.06753498038087005
6,2004,-0.003361638160222845,-0.02187292341971554,-0.03434978273523827,-0.04449987010524546,-0.04900800042868976,-0.05360045354648126,-0.05474082162748071,-0.05477066154885507,-0.05371619495116503,-0.05281742736241714,-0.049405703183346736,-0.04737875159810143,-0.04243978378698223,-0.03729542356948402,-0.033949045806390035,-0.030825497899567948,-0.027071465845240183,-0.023507416645413993,-0.01834301666863449,-0.012402592313622245,-0.0072308987596157335,-8.566266811108666e-05,0.004408324003752026,0.010142141222822101,0.015318450590723084,0.02024279485623614,0.028270971070884814,0.034986525075854466,0.04175783076641445,0.0506021341717941,0.055877155292030606,0.06393011900072475,0.07418280349211866,0.07718761860917107,0.08235273525410111,0.08908328583188282,0.09264447088861953,0.09837238542215768,0.10475976264180484
6,2005,0.029901580013395844,0.014815462678957184,0.003960589901766937,-0.0048406843212424845,-0.007809905940130803,-0.009169348564167509,-0.008322113311174224,-0.008750800010611058,-0.007642303416141618,-0.00554901494382445,-0.004184853369727859,-0.004950198189543221,-0.0019394291985178232,0.0006076799325767635,-0.0023073969881445464,-0.003037694683993059,-0.0011600688436965733,-7.271205881123425e-05,0.0013579064196720162,0.004042111498944845,0.0023845390487796997,0.002615976123059282,0.0007877199515450416,-0.001148595449333369,-0.0013474235961218719,-0.0016025064268108485,-0.00020006950100761315,0.0014279884178290973,-4.426186459024041e-05,0.005566084678212131,0.005356668965874374,0.011213976463906108,0.018953472288404615,0.021279200376788095,0.027678702767820775,0.03099041704971354,0.028135648109548345,0.027610693023309024,0.02886425602358668
6,2006,0.22361221346390883,0.21221007267594727,0.20280271308024597,0.1935141554840796,0.18358463288812413,0.17320263924253232,0.16057972634589165,0.1478389172751386,0.13895666448331473,0.13167422136189644,0.12543048997480377,0.12204869234201375,0.11810898484126654,0.11312882599135751,0.10513519013689988,0.09687854771944553,0.08835963942800028,0.07831243431859762,0.06825393096879909,0.05895603850312062,0.04848641310114876,0.041265522444613165,0.03193577255519185,0.02393959714908785,0.015622148722068012,0.007662105383894264,0.0017023379045311053,-0.009327140389543569,-0.01836372472845248,-0.02287034917542734,-0.03161825255887539,-0.03481418458087598,-0.034273166562763094,-0.043242571720648895,-0.048777936957892856,-0.050737193672160966,-0.057465073955025966,-0.05724034927699984,-0.055857807102269924
6,2007,-0.07308027006488699,-0.0826820644729382,-0.08785623891902554,-0.09010890953330446,-0.08712719923645287,-0.08213673605432562,-0.07625512614235248,-0.0694911674825487,-0.06392630084146257,-0.058218634791732796,-0.052660640486230065,-0.0473022342687909,-0.043617507021915684,-0.04185203299568403,-0.03881567673054914,-0.0357419664727654,-0.03386209807962913,-0.03091839335978144,-0.02774047280990724,-0.02612818594046114,-0.027193694916790512,-0.025030284781581195,-0.025257377971009614,-0.022136316549830056,-0.018623383943607488,-0.017308604805569307,-0.015972557210778924,-0.018954513405838553,-0.021540864672630732,-0.020569144042612602,-0.026420049898218258,-0.030583827856080003,-0.031724514189426,-0.03882673226281825,-0.04370921120506315,-0.04792387913504035,-0.05764225190250243,-0.06362033896401663,-0.06754386532690528
6,2008,0.1722952148639302,0.17112369104453673,0.17017477105599876,0.17239129339779302,0.17335762324996787,0.17545601524142168,0.17771187591975232,0.1818248839773524,0.18413249161034836,0.18648095644428317,0.18778047969681372,0.1901416733061743,0.19155962721538664,0.19161103360823056,0.1945817707618419,0.19718291157235707,0.20148705848575216,0.20608284556701334,0.20992378026625574,0.21358316092624746,0.22033324232841456,0.22376375513879454,0.2264357124020488,0.22897461808270908,0.2312024462864667,0.23398237589979914,0.23915175536673539,0.24301632922361913,0.2453809553677633,0.24747064365561128,0.24698273851679842,0.24730875587725346,0.2465072796762475,0.24702552140840425,0.24675746464619733,0.2475146121728009,0.24774370480009034,0.24893178532105836,0.24840080723556832
