month,year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
7,2001,0.4548149755906573,0.18567142848714233,0.09370221948061157,0.047195550766380163,0.031676916020812344,0.021001395406586982,0.013971314886096375,0.017700496055449752,0.019531193942153576,0.018323964455540957,0.021176843463485463,0.014645161058638159,0.0059759748716209805,0.0011437378975638452,0.0004737759314159981,0.0035606269667767133,0.0069244282773023,0.004859478771946201,0.0015902172872965493
7,2002,0.5372153359835458,0.30650531191136876,0.22732385443020448,0.1894894906057014,0.16129633001637275,0.13537686092015366,0.11148509714332712,0.09703727830782327,0.08223974100757489,0.0700570383318985,0.06692210956568315,0.0604956418500579,0.048839748840004985,0.046750808756006706,0.04082664588833207,0.03501048453299729,0.02970158154001774,0.01900024784456388,0.009167263325894385
7,2003,0.5708276847110187,0.2800901350393665,0.16803352308651393,0.11435158128995407,0.0952812793032531,0.08498573583316307,0.07286866745940514,0.06029983411550932,0.059327002394341494,0.0610897867289208,0.06681350425464634,0.06620966643013729,0.050495448557463324,0.03683190067826379,0.03186107740688542,0.025150535482873798,0.021580102285115012,0.013647796961741504,0.011726535677827625
7,2004,0.5551242113344115,0.2554462540485616,0.14250301566323298,0.09502111873187634,0.07433358524451689,0.0636523648764692,0.052715685483734974,0.04124803445455457,0.033997878349649395,0.034817149068307005,0.029252887132663132,0.014144160013633843,0.008665706667664003,-0.0018297832153080327,-0.012663679622372127,-0.016069494204487226,-0.015805083393567097,-0.010330707987059491,-0.011112778153593478
7,2005,0.5505531376896085,0.26164237128903006,0.1740074370083044,0.13929759714760373,0.11370563968490094,0.09251722628471461,0.08414525724830206,0.07737711046025168,0.06818791321159046,0.0542654012171166,0.04658510967374283,0.029613524916354557,0.011052345080869143,0.0013508629076500614,-0.004302109711441841,-0.01141127100594704,-0.01636805958819704,-0.02272858425330458,-0.03133474323269068
7,2006,0.4729899174271662,0.18273801906440207,0.09615230216994598,0.06287936895138252,0.04276162125327133,0.030732451566058337,0.02024701635301782,0.02858666102744749,0.020917707918155688,0.010390754723134442,0.0001701874230631486,0.0003996140592804767,-0.0014536634577787231,0.0020788396270518135,0.01228915109124584,0.01190887484471539,0.003157727856925775,0.006501165856192392,-0.00024396612268545072
7,2007,0.550525395317234,0.22703023095052796,0.11014344976126149,0.0657070721564561,0.059758568219978825,0.04966560645151226,0.03925217594625752,0.02940057020573622,0.026121915348672708,0.013536325113663405,0.0014136833643338391,0.0016485945395359242,-0.0002894784992051269,-0.003179981009932309,-0.0012346031887673283,0.005459838312719596,0.0022582000470964267,0.000938602715493641,-0.0019064018991110587
7,2008,0.5179357968256805,0.24824865375904365,0.16526201361908477,0.11932014062044603,0.09911895914271988,0.08698547665825913,0.07801956654438082,0.07561647806506476,0.06412135563090297,0.05550477228792701,0.05512020612202857,0.0542581706836234,0.04498510828234298,0.03653556124927095,0.02651719210525232,0.024822285864238593,0.025075392294248364,0.020845554646549684,0.013840248969544602
7,2009,0.5231356985141145,0.24246255479761272,0.15134507134240768,0.12598580100055964,0.11248483581714437,0.09370684930273002,0.07709070452248698,0.06706088358046403,0.06949793058829919,0.07543818778880704,0.07046972249638964,0.06554010960553015,0.05592638422988523,0.0508671106176512,0.045893203348995985,0.03710527268917059,0.03430203394717949,0.029298167072126038,0.027139280445280675
8,1999,0.55165760979463,0.253297509481448,0.13878575395385132,0.09355457183889554,0.05513878419610543,0.026485874979541343,0.023765055302468828,0.023939081346345054,0.02093302842874987,0.017338804996416105,0.008135697342663966,-0.0016679457396793973,-0.004810652152452701,-0.0072293208057959265,-0.001510180165647925,0.009596755198123605,0.016536795230392972,0.01595403478766627,0.007522953979605495
8,2000,0.603638066326992,0.2933729996837222,0.13699628424296556,0.07663911003336225,0.060879611387092795,0.05320778290738437,0.042450163308611386,0.026946664623987003,0.015735153075992554,0.014681198448085492,0.021624147938248142,0.02906526545170173,0.03535702485391835,0.03434415905547281,0.03636292309677545,0.03984682101961847,0.04329033618141166,0.0457003303305701,0.04394939752054025
8,2001,0.48448358586670176,0.19885726043587623,0.10108747521803958,0.05034711586304563,0.025394804974784926,0.01477920280269451,0.0033309136304557475,0.008041019948874734,0.016017199804062382,0.02048316781714096,0.019561237740722996,0.009393975835013826,-0.007816563987773395,-0.014747942660476332,-0.015150216189867874,-0.018599781055145283,-0.022627732350788486,-0.0141958898244247,-0.006619970576212634
8,2002,0.42697290163391094,0.20018460097471352,0.13964549865708414,0.13079663226607413,0.12411084995947175,0.11018939759270364,0.09623364393313955,0.09008408716656681,0.08304109848727002,0.07545428579929264,0.07170909916702911,0.06546672844123715,0.060136304894953654,0.05976702848111418,0.0472782014597978,0.033648597178531456,0.03411530805047199,0.03484321848343681,0.035606814682171854
8,2003,0.558881799347982,0.32349428493087173,0.255670795909706,0.23120459733014193,0.20675720904821954,0.19205316517059742,0.1708607746971433,0.16411373017779063,0.1577388648238016,0.15092245861110984,0.14488604625745025,0.13183068437979806,0.11794990932346609,0.10298686887256425,0.09298040071716035,0.08247950885017725,0.0686335440266247,0.050737139441316303,0.03738082003885407
8,2004,0.5368182154719318,0.22489538872286624,0.11400886454801838,0.05411933150777048,0.025822259536635944,0.017834770371900507,0.018821380069260547,0.010876718273123495,0.013501182821066205,0.013879974217826543,0.00934302330886577,0.008893438414659257,0.023434131843763268,0.025422362847708976,0.028040047396979982,0.03727442826726917,0.02390991870003139,0.008391152937593205,-0.0018972135241282103
8,2005,0.4973237189786807,0.24744278685325233,0.16260096739543028,0.130680507310194,0.11083039190081284,0.09445448795800383,0.07539450035686476,0.06785860955912659,0.06162298899075904,0.05386501460772063,0.039309158480097216,0.02712824217841884,0.013685598968213697,-0.004188358791037189,-0.014055440972247936,-0.018796303681242677,-0.019934816794543852,-0.018086114141692807,-0.019141752365426715
8,2006,0.5109157521383395,0.24167645292536286,0.16008131145659665,0.11583344430021797,0.08457267236080664,0.08167151676886027,0.07361704542757491,0.061504305323799725,0.04472152554001471,0.03972875698963001,0.03482493848464757,0.02203280221112542,0.013657034381421572,0.013661520066039273,0.00723896034203527,-0.002359327611208895,-0.007352948096849992,-0.0064865266592888235,-0.008281787259855022
8,2007,0.4447665707806914,0.15782727775559924,0.06851138589056555,0.03866939233272756,0.016353275210573885,0.020167922470417123,0.030498257929575286,0.021166288792205726,0.01811036462785756,0.021975966912312173,0.011871239316631386,0.0014147147573998786,-0.000894082259563238,-0.0023685107392363482,-0.0032304260842536026,-0.0036227828079080475,-0.0030479953737774955,-0.0036364130068954692,-0.005913141167014573
8,2008,0.5475042293207014,0.25947487590275553,0.15232625803050934,0.10478068377990618,0.07754733667402676,0.07245171728636364,0.08324733440059404,0.08319554414160134,0.07101029502831491,0.050164570162793104,0.031332316657904445,0.025098939470490553,0.018771606830923642,0.016062181162756192,0.01745634096477001,0.02141523031071362,0.01587933332243532,0.007955975322989618,-0.00626577686337565
8,2009,0.542934776669843,0.27714985006457876,0.19063709512134358,0.15170751615355854,0.11592979035107322,0.09524441787464386,0.08726738849104096,0.07722571755797149,0.06656243025471757,0.05783218804529161,0.04781932665256834,0.03565425818709223,0.025393679095083155,0.014384539752941223,0.006757219403657531,-0.0009566859406071268,-0.005560467630624715,-0.014763567827263012,-0.02060644790997129
