"alt","spline_values","ci_upper","ci_lower"
-2,-0.000510663575972617,-0.000468385109918235,-0.000552942042026998
-1.999,-0.000510419168541415,-0.000468180547578739,-0.000552657789504091
-1.998,-0.000510174756334921,-0.000467975945968973,-0.00055237356670087
-1.997,-0.000509930339330002,-0.000467771305014533,-0.000552089373645471
-1.996,-0.000509685917503144,-0.000467566624640372,-0.000551805210365915
-1.995,-0.000509441490830827,-0.000467361904771728,-0.000551521076889925
-1.994,-0.000509197059289529,-0.000467157145334142,-0.000551236973244915
-1.993,-0.00050895262285573,-0.00046695234625346,-0.000550952899458
-1.992,-0.000508708181505908,-0.000466747507455832,-0.000550668855555984
-1.991,-0.000508463735216394,-0.000466542628867348,-0.000550384841565439
-1.99,-0.000508219283962904,-0.000466337710412884,-0.000550100857512924
-1.989,-0.000507974827721,-0.000466132752017249,-0.000549816903424751
-1.988,-0.000507730366466243,-0.00046592775360558,-0.000549532979326907
-1.987,-0.000507485900174194,-0.000465722715103335,-0.000549249085245054
-1.986,-0.000507241428820415,-0.000465517636436302,-0.000548965221204527
-1.985,-0.000506996952380465,-0.000465312517530595,-0.000548681387230335
-1.984,-0.000506752470829907,-0.000465107358312659,-0.000548397583347155
-1.983,-0.000506507984144301,-0.000464902158709263,-0.000548113809579339
-1.982,-0.000506263492299209,-0.000464696918647513,-0.000547830065950905
-1.981,-0.000506018995270191,-0.00046449163805484,-0.000547546352485542
-1.98,-0.000505774493032809,-0.000464286316859012,-0.000547262669206606
-1.979,-0.000505529985562623,-0.000464080954988127,-0.000546979016137119
-1.978,-0.000505285472835196,-0.000463875552370619,-0.000546695393299772
-1.977,-0.000505040954826087,-0.000463670108935255,-0.000546411800716918
-1.976,-0.000504796431510858,-0.00046346462461114,-0.000546128238410575
-1.975,-0.00050455190286507,-0.000463259099327715,-0.000545844706402426
-1.974,-0.000504307368864285,-0.000463053533014756,-0.000545561204713813
-1.973,-0.000504062829484062,-0.000462847925602382,-0.000545277733365743
-1.972,-0.000503818284699964,-0.000462642277021048,-0.00054499429237888
-1.971,-0.000503573734487552,-0.000462436587201551,-0.000544710881773553
-1.97,-0.000503329178822386,-0.000462230856075028,-0.000544427501569743
-1.969,-0.000503084617680027,-0.00046202508357296,-0.000544144151787095
-1.968,-0.000502840051036038,-0.000461819269627168,-0.000543860832444907
-1.967,-0.000502595478865978,-0.000461613414169819,-0.000543577543562136
-1.966,-0.000502350901145408,-0.000461407517133425,-0.000543294285157392
-1.965,-0.000502106317849891,-0.000461201578450842,-0.00054301105724894
-1.964,-0.000501861728954987,-0.000460995598055274,-0.0005427278598547
-1.963,-0.000501617134436257,-0.00046078957588027,-0.000542444692992244
-1.962,-0.000501372534269262,-0.00046058351185973,-0.000542161556678794
-1.961,-0.000501127928429563,-0.000460377405927901,-0.000541878450931225
-1.96,-0.000500883316892722,-0.000460171258019381,-0.000541595375766063
-1.959,-0.000500638699634299,-0.000459965068069117,-0.000541312331199481
-1.958,-0.000500394076629856,-0.000459758836012411,-0.000541029317247302
-1.957,-0.000500149447854953,-0.000459552561784912,-0.000540746333924995
-1.956,-0.000499904813285153,-0.000459346245322627,-0.000540463381247678
-1.955,-0.000499660172896015,-0.000459139886561915,-0.000540180459230114
-1.954,-0.000499415526663101,-0.00045893348543949,-0.000539897567886712
-1.953,-0.000499170874561971,-0.000458727041892421,-0.000539614707231522
-1.952,-0.000498926216568188,-0.000458520555858135,-0.000539331877278242
-1.951,-0.000498681552657312,-0.000458314027274414,-0.000539049078040211
-1.95,-0.000498436882804905,-0.000458107456079401,-0.000538766309530409
-1.949,-0.000498192206986527,-0.000457900842211595,-0.000538483571761458
-1.948,-0.000497947525177739,-0.000457694185609856,-0.000538200864745621
-1.947,-0.000497702837354102,-0.000457487486213405,-0.000537918188494799
-1.946,-0.000497458143491178,-0.000457280743961824,-0.000537635543020533
-1.945,-0.000497213443564528,-0.000457073958795054,-0.000537352928334002
-1.944,-0.000496968737549713,-0.000456867130653404,-0.000537070344446022
-1.943,-0.000496724025422294,-0.000456660259477542,-0.000536787791367045
-1.942,-0.000496479307157831,-0.000456453345208503,-0.000536505269107159
-1.941,-0.000496234582731886,-0.000456246387787685,-0.000536222777676088
-1.94,-0.000495989852120021,-0.000456039387156854,-0.000535940317083188
-1.939,-0.000495745115297796,-0.00045583234325814,-0.000535657887337452
-1.938,-0.000495500372240772,-0.000455625256034042,-0.000535375488447502
-1.937,-0.00049525562292451,-0.000455418125427427,-0.000535093120421594
-1.936,-0.000495010867324572,-0.00045521095138153,-0.000534810783267615
-1.935,-0.000494766105416519,-0.000455003733839955,-0.000534528476993082
-1.934,-0.000494521337175911,-0.000454796472746678,-0.000534246201605144
-1.933,-0.000494276562578255,-0.000454589168045891,-0.000533963957110619
-1.932,-0.00049403178159871,-0.000454381819681191,-0.000533681743516228
-1.931,-0.000493786994212298,-0.000454174427596176,-0.00053339956082842
-1.93,-0.000493542200394041,-0.000453966991734824,-0.000533117409053258
-1.929,-0.000493297400118962,-0.000453759512041499,-0.000532835288196425
-1.928,-0.000493052593362082,-0.000453551988460946,-0.000532553198263218
